"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"SNRPD3","SNRPD3","grey","grey",0.138592831097553,0.126388762229788,0.0981503049462265,0.112533125150635,0.112485168741135,0.116634680707129,0.0101552486140236,0.105535027389673
"SGSM1","SGSM1","oligo1","turquoise",0.224792437541081,0.249202861472233,0.103470231394518,0.14477696438365,0.187080701026539,0.212307761076093,0.0345977926456628,0.150353454765514
"GRK3","GRK3","oligo1","turquoise",0.122256348474776,0.148066191944511,0.0372972299758794,0.0805779095717908,0.126193961003913,0.108635977680582,0.0505389963123655,0.0841226499421252
"HPS4","HPS4","grey","grey",0.158804317165707,0.149287287359338,0.10821839743481,0.120961551092058,0.132376071410416,0.13357865027311,0.0174776788204828,0.128667381744362
"TFIP11","TFIP11","grey","grey",0.10896112891373,0.0926743134524545,0.107799609869698,0.111163008796931,0.0699144494150102,0.0875232913349256,0.00584863529149678,0.0779287730865852
"MIATNB","MIATNB","grey","grey",0.0967346832919922,0.0863606539335159,0.0614933988234461,0.061468722847711,0.0901480725085969,0.0923968582054888,0.00869243323934446,0.0933746803011618
"PITPNB","PITPNB","grey","grey",0.187978046499807,0.162546429371706,0.111526662962026,0.125692523625923,0.168233627657661,0.167606644877921,0.0312150433630788,0.177134953841901
"TTC28","TTC28","grey","grey",0.212148725529364,0.171387093744114,0.0995327480717141,0.114833868821046,0.186160329961925,0.206792323210634,0.0457866248491899,0.220619466999236
"HSCB","HSCB","oligo1","turquoise",0.145446558713526,0.151726063354054,0.071401995876933,0.0884363172756013,0.122726254605957,0.1325362974626,0.0189443852332765,0.101681452151861
"CCDC117","CCDC117","grey","grey",0.138835424561673,0.111684424080808,0.115221193286389,0.114549969955794,0.0791827997883809,0.10504328200726,0.0156212305678329,0.0930418452578007
"Z93930.2","Z93930.2","oligo4","green",0.0949406154241855,0.0923492412684819,0.0640750931317303,0.0602441326323517,0.118069612844542,0.0940253520616161,0.0147945882205769,0.0924373391744682
"ZNRF3","ZNRF3","grey","grey",0.104956131024712,0.109048562435607,0.0396517075736183,0.0628907826620608,0.0955390746992957,0.0919979594938032,0.0253166744828515,0.07089949272411
"RHBDD3","RHBDD3","grey","grey",0.121895321509957,0.113146531718425,0.0869664570003723,0.0912378493401665,0.0846828058256507,0.103463694029912,0.0132859075890963,0.0779118050721716
"EWSR1","EWSR1","grey","grey",0.236473767356985,0.216959353143039,0.148649142412247,0.171945848044177,0.19909479824898,0.214373337899983,0.0246886408860747,0.201687902445131
"AP1B1","AP1B1","grey","grey",0.142988326851557,0.134066480424843,0.100584787800684,0.123602773752535,0.107020477447796,0.124686225104524,0.0382308346592004,0.103664820605093
"THOC5","THOC5","grey","grey",0.118800638634867,0.115972100713039,0.0650794769042053,0.0751029185341645,0.0969813192940072,0.0990630765619022,0.0224955566536094,0.0893240233257859
"NF2","NF2","grey","grey",0.117226175948596,0.114042768789796,0.0701487918791442,0.0854350589862233,0.101556371110393,0.0962079157124967,0.0323962299160132,0.0926552507243209
"UQCR10","UQCR10","grey","grey",0.063653397168541,0.0514272006598562,0.126647444082918,0.108553164961269,0.0273417157164928,0.0278190578005456,0.0126197538638693,0.028381666331543
"ASCC2","ASCC2","grey","grey",0.0775431917216588,0.0642404089656803,0.0618108237513972,0.0580435952240294,0.0720523712888782,0.0620982207888589,-0.00957795821268834,0.0706958349179624
"MTMR3","MTMR3","grey","grey",0.227785405732622,0.210586822020833,0.120554153586916,0.138071831458721,0.194080194911381,0.202669050636944,0.0315466183178153,0.18805901143953
"SF3A1","SF3A1","grey","grey",0.117433331648193,0.0918598721929898,0.12614759236465,0.130916884631872,0.082381434794762,0.0763041382680191,0.0381213570843616,0.0817673915991812
"RNF215","RNF215","grey","grey",0.0946947162776374,0.0912990877087059,0.0481944947923353,0.0486046703834792,0.0930347380849981,0.0796476906507173,0.0118780562643761,0.0860562504294052
"GAL3ST1","GAL3ST1","oligo1","turquoise",0.173740640733857,0.184950445176111,0.122930367078101,0.166314684906343,0.154295905524426,0.147362818598813,0.0126450967537525,0.12699239413004
"SLC35E4","SLC35E4","oligo1","turquoise",0.146784377749968,0.160708534925068,0.0728019732191824,0.106832575950463,0.119665900493664,0.125752022483369,0.028722270603315,0.0905691516200303
"DUSP18","DUSP18","grey","grey",0.102744365236916,0.103919871131583,0.0548566658082379,0.0608028313947154,0.0817551386321461,0.0935882050997813,0.00263823356445279,0.0763091145830131
"OSBP2","OSBP2","oligo1","turquoise",0.330430546591416,0.374483985192743,0.112133699971368,0.19471690202551,0.312327525024813,0.319501330392118,0.0523823455236989,0.259651492067263
"MORC2","MORC2","grey","grey",0.0944691373199631,0.0892604532616971,0.0526247989146816,0.0644193196132587,0.0794531765046945,0.0848012739091637,0.0137640986118733,0.0793145807225737
"SELENOM","SELENOM","oligo2","blue",0.0745083477536097,0.0176019537009514,0.201953775912046,0.137983911328308,0.0155712962309905,0.0177572767403035,-0.0124253954935181,0.0531891385038423
"RNF185","RNF185","grey","grey",0.120803518884972,0.110271399942775,0.0914672038197576,0.0822688116557294,0.0886347144556647,0.0989250980504173,0.0228116414703401,0.0912256327347633
"PIK3IP1","PIK3IP1","grey","grey",0.132671341309407,0.104089752849231,0.125335703724846,0.123431091864709,0.103122061248099,0.120609481495821,0.0258845177043956,0.123945833380377
"PIK3IP1-AS1","PIK3IP1-AS1","oligo1","turquoise",0.111789289782406,0.133040592425363,0.0452198008608117,0.0679393273712087,0.113520791984053,0.105141433482679,0.0107893659301162,0.0924598290821841
"PATZ1","PATZ1","grey","grey",0.0980040825407741,0.0982959433983142,0.0774051356349024,0.103457345887665,0.0821695826051625,0.0751613893191492,0.00798636674471757,0.0673650423889108
"DRG1","DRG1","grey","grey",0.146503245033775,0.143595136483886,0.0853014680870212,0.11672320577828,0.116303874968351,0.116488287655845,0.0125203213004977,0.104571717471245
"EIF4ENIF1","EIF4ENIF1","grey","grey",0.125336852522146,0.123279735230858,0.0795659791250376,0.0966616810732911,0.100894601463846,0.10465119798637,0.0169145519708591,0.0800024541015969
"SFI1","SFI1","oligo1","turquoise",0.150765211534663,0.164349787516493,0.0571602830313874,0.0993787360199469,0.125275891779988,0.134106825784453,0.0359893612818226,0.101558733867639
"PISD","PISD","oligo1","turquoise",0.111414320906134,0.126136116475114,0.0637141264776869,0.0869523086215553,0.105456443580267,0.100553716953051,0.0107073407953764,0.0786174739075995
"PRR14L","PRR14L","grey","grey",0.246315234924551,0.247518814415292,0.108888356982772,0.146138041595118,0.211663989941185,0.236426206066533,0.0528931340075365,0.197228454962993
"YWHAH","YWHAH","oligo1","turquoise",0.0666715758937299,0.0990239322886809,0.0343997823529223,0.0779470125255032,0.0561754152538339,0.0538192086826436,0.0536007386650278,0.0168798518396855
"RTCB","RTCB","grey","grey",0.178741856384367,0.162421741420244,0.165914712736005,0.166993321762997,0.145253543816515,0.143495616325975,0.0133246122512055,0.133580614885866
"FBXO7","FBXO7","oligo1","turquoise",0.26684225210046,0.258781282110234,0.187687251501429,0.201910376059677,0.266778405948029,0.238796801291476,0.0345273101901528,0.230472216634149
"SYN3","SYN3","grey","grey",0.0246188515506851,0.024019776893297,0.0132293909200227,0.0271132838265123,0.0124617544538747,0.0232625473523055,0.0435575510162871,0.0146339001820341
"LARGE1","LARGE1","oligo1","turquoise",0.207629943143317,0.228325968346403,0.0510519174729744,0.102605142801476,0.205170264531236,0.198118119926002,0.0727334526848288,0.17177000750991
"HMGXB4","HMGXB4","oligo1","turquoise",0.184453491689171,0.188610479010868,0.115239068315801,0.140494714080462,0.167420845626805,0.166518989054717,0.0227042650608609,0.151950511768579
"TOM1","TOM1","grey","grey",0.142233999695337,0.12451248179329,0.103317857238424,0.110328152624878,0.120397308951979,0.126460969830821,0.0114881176498903,0.118225919068606
"RBFOX2","RBFOX2","grey","grey",0.279267597530965,0.28057815820566,0.129983399107931,0.175353076321896,0.257104005610492,0.264721318150603,0.0684712553368245,0.232404944982672
"MYH9","MYH9","grey","grey",0.192154423211035,0.202375550645891,0.0917934980203253,0.121060838934075,0.186861497385055,0.181231480091297,0.0492136505068484,0.164045195536277
"TXN2","TXN2","grey","grey",0.0836534320193053,0.0678720044403213,0.109158050390744,0.104397437229202,0.0554114810767825,0.0591927828579628,0.0148558632826026,0.057205455480507
"EIF3D","EIF3D","grey","grey",0.105747093689031,0.0780476739948945,0.126361857172707,0.121628213465921,0.0707352237445337,0.0894881260383895,0.0160496208288814,0.0829154820532925
"IFT27","IFT27","grey","grey",0.0998186700618561,0.0754758418261155,0.0874970725616054,0.0704614901532821,0.0856811124133034,0.0917680957077275,0.0250123315564663,0.105109624280637
"MPST","MPST","grey","grey",0.122045032814271,0.104568415751718,0.124578908005393,0.121236334299904,0.0831871285636817,0.098814869213717,0.00375961816626972,0.0919742251757733
"KCTD17","KCTD17","grey","grey",0.123486732258161,0.122538300816288,0.0956001034565983,0.129159196660683,0.101045803206511,0.102434879413993,0.0101724379010945,0.0838199404182547
"CDC42EP1","CDC42EP1","oligo3","yellow",0.166909193098293,0.148454876862579,0.200082723130353,0.251283584782827,0.156174690703946,0.124468815771291,0.00816779896119264,0.139065241295975
"GGA1","GGA1","grey","grey",0.184320765647996,0.182623142678892,0.107794612629705,0.130210307883694,0.153621805305238,0.159796274988276,0.0148913151292111,0.13928004839611
"TRIOBP","TRIOBP","oligo1","turquoise",0.0795501794654812,0.0812274775393152,0.0358029507736566,0.045890383889409,0.0771145894411878,0.0738792951776235,0.0126435740032424,0.0659918926569733
"ANKRD54","ANKRD54","grey","grey",0.0881800767268051,0.077383573767888,0.0763078821057827,0.0774370334035062,0.0596956561219753,0.0799136130299371,0.00494059160853806,0.0627795490730051
"EIF3L","EIF3L","grey","grey",0.118937127268517,0.113521020909334,0.0775534822847626,0.0905400513391741,0.0957376681355578,0.0942443354427466,0.0170888115577751,0.0897706445841357
"MICALL1","MICALL1","oligo1","turquoise",0.135244063387723,0.146702093150661,0.0798443759809707,0.0979107524411052,0.120603889276495,0.115404823726817,0.02761123859416,0.0946385068306857
"POLR2F","POLR2F","oligo4","green",0.18940521664109,0.211547183155965,0.0473349791680505,0.0963767394772353,0.29732958510156,0.201305277049285,0.02402988900295,0.240611595191942
"SOX10","SOX10","grey","grey",0.326463261246525,0.303741868077469,0.247267414603834,0.279450807465522,0.254327039420831,0.274823413224833,0.0136062216964533,0.252448460481972
"PICK1","PICK1","oligo1","turquoise",0.230548037459655,0.267511805667182,0.130579350934129,0.194411081001142,0.179369451247897,0.193632020358702,0.0271696671954356,0.121505530597855
"BAIAP2L2","BAIAP2L2","oligo2","blue",0.110902982821859,0.0682692303951397,0.172446835645574,0.106525660454793,0.0884022213178382,0.0790707540477498,-0.00464789229300758,0.106478936298878
"PLA2G6","PLA2G6","grey","grey",0.113336883896688,0.110106460461388,0.0683932664640691,0.0950990261267364,0.105072978469988,0.113659246904887,0.00164351896233634,0.112400819005731
"MAFF","MAFF","oligo1","turquoise",0.122593520146796,0.164486275364042,0.0804447563995058,0.147697133465038,0.0723245025384729,0.0765202228925478,0.00319341642330957,0.0186264074344162
"TMEM184B","TMEM184B","oligo1","turquoise",0.305474580577001,0.348972789383839,0.158318529985567,0.242871950641844,0.280706112510079,0.272912571901168,0.0444002245315769,0.215724449880151
"CSNK1E","CSNK1E","oligo1","turquoise",0.141689042067485,0.15184986820296,0.0733072362833483,0.124636951679979,0.144394690782791,0.13919306285988,0.0269862725674863,0.119623987130737
"TPTEP2-CSNK1E","TPTEP2-CSNK1E","grey","grey",0.279062625278294,0.266027979021526,0.154259404178004,0.179636175947109,0.247546533102423,0.266926627652731,0.0329641186343655,0.243893224679723
"DDX17","DDX17","oligo1","turquoise",0.538571009579789,0.524365184430064,0.269896672287234,0.35117145359291,0.49117411200785,0.517209938309403,0.0675609628747212,0.473066578275171
"CBY1","CBY1","grey","grey",0.0912943971749246,0.077215129788953,0.0699244036282033,0.0679070549388798,0.0777633316185011,0.0728582256817386,0.0152065903918511,0.0787335079907613
"JOSD1","JOSD1","grey","grey",0.165502067545591,0.155181004126865,0.143134104611355,0.15024266633874,0.123929901193006,0.133976050694032,0.0108591384782566,0.113362774030644
"GTPBP1","GTPBP1","grey","grey",0.13148370989805,0.113918453987399,0.0845227006194223,0.0905990565787225,0.110763402731608,0.119578077530993,0.0231414646185272,0.120262786872914
"SUN2","SUN2","oligo3","yellow",0.366745279709409,0.367087803676315,0.337318065437795,0.504787098791183,0.256545907722638,0.266471893251919,0.0169693627007842,0.210235141314077
"AL021707.1","AL021707.1","oligo2","blue",0.0807631627195122,0.0331126703697107,0.176073682210078,0.104837042493294,0.027765711655098,0.0425311304625304,-0.0111585147530563,0.0504298412731697
"NPTXR","NPTXR","oligo1","turquoise",0.117562663594334,0.119474862835953,0.0887841429558381,0.132060067273045,0.100599330047872,0.0914449970956488,0.0259894221668997,0.087073991667061
"CBX6","CBX6","oligo1","turquoise",0.194646615063791,0.197662087168632,0.166477680068998,0.207514017702834,0.149531856914564,0.153773896037481,0.0120404632450285,0.133911703349795
"CBX7","CBX7","grey","grey",0.20739181408299,0.190045410677803,0.117300979291703,0.149083484600875,0.166877073445462,0.186425899075738,0.0422979371449327,0.173883087725417
"AL031846.2","AL031846.2","grey","grey",0.0809190118352708,0.0647822825004915,0.0812483573513721,0.0685870505203868,0.046627526722584,0.0568733257730763,-0.00974929321223418,0.0540666604374972
"RPL3","RPL3","grey","grey",0.12436822257962,0.0806682959537346,0.172902047452265,0.161203233479851,0.0417198171291444,0.0818672861349245,0.00478009037055105,0.0794243710262959
"SYNGR1","SYNGR1","oligo1","turquoise",0.168098692237076,0.16482848776121,0.114567325463979,0.147857905349638,0.136694820010767,0.149706205866478,0.0280884400680018,0.124707645109789
"TAB1","TAB1","oligo1","turquoise",0.164873408931065,0.163390101371665,0.0757846526969398,0.101312897155667,0.153196766591121,0.147975421941144,0.0190943344810077,0.13087882162574
"MGAT3","MGAT3","oligo1","turquoise",0.203518343197999,0.209836205083142,0.111681549713249,0.158806935493394,0.187392571903568,0.182937778924008,0.030472151069084,0.159881382940999
"MIEF1","MIEF1","oligo1","turquoise",0.0943581714119052,0.101391462168427,0.0728455727830218,0.11008011807799,0.071481459016073,0.069349308509441,0.0175738754264122,0.0441882310774335
"ATF4","ATF4","oligo1","turquoise",0.201668895318485,0.218017418662584,0.205814163358322,0.284687004661646,0.107761770746836,0.129075707109598,0.0355330786096846,0.0647897523594239
"RPS19BP1","RPS19BP1","oligo3","yellow",0.0985848979617106,0.0800466035178046,0.177608418815255,0.188995544936575,0.0317070646485406,0.0500747442870749,0.00621065829241887,0.0365232649652491
"TNRC6B","TNRC6B","oligo1","turquoise",0.436640921836115,0.456188091220077,0.175437321438146,0.293657265772771,0.380816821050014,0.407426664310515,0.0800499111724591,0.336148330867404
"AL022238.2","AL022238.2","grey","grey",0.0754329297802519,0.0712412909776931,0.0776706556003007,0.0803416456686951,0.0345708954580199,0.043936713158436,0.00546158700960454,0.0271830731852443
"MKL1","MKL1","oligo1","turquoise",0.272613505172246,0.282310548145244,0.119062803798734,0.1685723385207,0.255347586339726,0.257828151992105,0.0367119774256895,0.231956786173369
"SLC25A17","SLC25A17","grey","grey",0.159877820387997,0.142699834868124,0.0962655132968926,0.0996102096802652,0.138968918745069,0.143491536820717,-0.00107932350360196,0.147543456537805
"ST13","ST13","oligo2","blue",0.217362311410454,0.163577353876884,0.256330011983707,0.242669860927179,0.129916408040678,0.173475566907605,0.0374767794717229,0.164708966999931
"XPNPEP3","XPNPEP3","grey","grey",0.158634182602568,0.151026480155627,0.0903552090254879,0.112463315436027,0.146947961119477,0.144940580676603,0.0356304710596104,0.134896478801382
"RBX1","RBX1","grey","grey",0.17596009027751,0.169165938465228,0.161838702047264,0.170325192445742,0.130047354615349,0.133058135215956,0.0115157356762656,0.124664394848397
"EP300","EP300","oligo1","turquoise",0.283274061747583,0.277113969658041,0.169415519435971,0.221731384897238,0.236665442338573,0.252683469087696,0.0523465101929189,0.222914328705758
"L3MBTL2","L3MBTL2","grey","grey",0.0835333617370303,0.0749068542454537,0.0601717333004073,0.059781454370293,0.0659582216729341,0.0750653539271067,0.0276617015521528,0.0653873625846298
