"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"TCTE3","TCTE3","oligo3","turquoise",0.0778422125351531,0.0884917185305323,0.0620471928964227,0.124697506083858,0.0991705564857769,0.0817457952025258,0.056364271460733,0.0544783059849649,0.0647842372347094,0.0652502189177049,0.0314115846974278
"ERMARD","ERMARD","grey","grey",0.153635716045258,0.157850486477281,0.134077797270472,0.101143852363022,0.133812099509524,0.147430872374914,0.135587538402506,0.134665197023155,0.13583366583588,0.0979830982002249,0.0250969651234748
"DLL1","DLL1","grey","grey",0.109235617154331,0.109313415306665,0.0948546212813704,0.0802256266381601,0.090803569247085,0.0979512650766481,0.0976552563143739,0.104441448543462,0.0842513962087167,0.0719983919984132,0.0223845324043428
"FAM120B","FAM120B","oligo1","blue",0.398167336199278,0.380806904127889,0.332919306790056,0.194062955481337,0.286350385672196,0.367903622155598,0.345459929227228,0.329436874175952,0.334460226011634,0.275318101101118,0.0487627999150932
"PSMB1","PSMB1","oligo3","turquoise",0.160461986527844,0.173735644406958,0.135994544255507,0.219504466545264,0.193873695982524,0.160845517009335,0.113905347557585,0.117692712253283,0.129233622280828,0.117112951584814,0.0251589784391975
"TBP","TBP","grey","grey",0.0948019494860997,0.109540708213107,0.0974805554273331,0.110860060045036,0.100528203023237,0.099144860189429,0.0792987781631714,0.0716125027807648,0.0886395336051473,0.0732085640514626,0.0025111720425236
"PDCD2","PDCD2","oligo3","turquoise",0.0822023761131093,0.0962041529671454,0.0822614261757286,0.112006960990326,0.0974957853146941,0.0870557522424708,0.0746493562565006,0.0705048522084332,0.072967065189448,0.0552849043985196,0.0272104813788366
"FAM20C","FAM20C","grey","grey",0.185173102850948,0.177294059792123,0.139905421850417,0.0884674443464439,0.139670547039499,0.161093449264538,0.160639401247787,0.160898418461644,0.130921001908606,0.0991813778866098,0.0132893723463463
"PDGFA","PDGFA","grey","grey",0.199187306344341,0.220208385793858,0.194846018061032,0.204462357350354,0.196786200820586,0.190389825591423,0.176990122092612,0.166008763237104,0.176753982656179,0.144941896204375,0.0218760460265666
"PRKAR1B","PRKAR1B","oligo5","brown",0.132638530164226,0.133633279155933,0.103791360311884,0.0885054047317981,0.10749828082694,0.169209540574644,0.0850275278637048,0.0663787118770653,0.137337010150612,0.149597083688273,0.0549611937015765
"DNAAF5","DNAAF5","grey","grey",0.114126382199011,0.112137806095899,0.102557273703602,0.0539006527394628,0.0803808579018924,0.0964855814549666,0.103067906046854,0.100914340156939,0.0929923163161327,0.0691709634600354,0.0104565552933733
"SUN1","SUN1","grey","grey",0.20146743731584,0.223064162375672,0.205746631283143,0.162157860814857,0.18233867954212,0.185015336664685,0.197822924182871,0.189728043931112,0.17991481798445,0.128755088706933,0.0279259298802848
"ADAP1","ADAP1","oligo3","turquoise",0.132183938955763,0.155080569355091,0.148087745221076,0.166400144181197,0.1437093553138,0.13881985590069,0.120658245997433,0.116318527767014,0.12497289581581,0.104923744654188,0.021508598194682
"COX19","COX19","oligo1","blue",0.233771621262604,0.219679217843524,0.171081799895078,0.127614411528065,0.18388881220793,0.216228084631029,0.178555878787369,0.178658253797448,0.180134290540219,0.164649297947241,0.0302048789507159
"C7orf50","C7orf50","oligo3","turquoise",0.134074043738658,0.153265093158162,0.127530377374468,0.156651635888408,0.138316438149028,0.150960273283342,0.106744740154168,0.0884196983183462,0.124337261424289,0.129530606657468,0.0351850625474057
"INTS1","INTS1","grey","grey",0.121688151256815,0.126102496232363,0.10687151582043,0.0816827922801998,0.104267690255877,0.111463600245266,0.0993299265309662,0.099847074142073,0.0952310783229628,0.0879795765859894,0.0287920337725209
"MAD1L1","MAD1L1","oligo1","blue",0.229688186558986,0.211397289574308,0.180350664961516,0.0877517313099051,0.159997648276475,0.190160296095333,0.200546005490693,0.209334057034238,0.170944484469934,0.119238558543104,0.0380217474813019
"SNX8","SNX8","grey","grey",0.0777335493203739,0.084064430220685,0.083131366437572,0.0461255828060187,0.0574704929843818,0.0758314322975877,0.078167309281804,0.06431188237143,0.0800082455830264,0.06581446344101,0.00112867282446473
"EIF3B","EIF3B","oligo3","turquoise",0.133211581736097,0.149166631653125,0.122219614857743,0.135733133326317,0.142597012766018,0.136685707190758,0.104975619140241,0.0992284360700429,0.108335456679921,0.113147510569174,0.0173513104270409
"CHST12","CHST12","oligo5","brown",0.184316969682484,0.183323784940416,0.152649241092919,0.127860718347643,0.158584977808706,0.202237557958306,0.135485526930423,0.123606248495731,0.156233620207628,0.159399102073666,0.0339599283827238
"BRAT1","BRAT1","grey","grey",0.0742474135775454,0.0824578672147291,0.0719818231624164,0.0713195970727169,0.0761622085506534,0.078343725373174,0.0658259514466693,0.057735035058703,0.0732769362322167,0.0612127367982081,0.0224057165960588
"TTYH3","TTYH3","oligo1","blue",0.105813982033099,0.0956716110138211,0.0736225438293303,0.0472493465562039,0.0901473045510363,0.0949506702284007,0.084469808970087,0.0870398465962535,0.068964803425536,0.0647286813051842,0.00105944387010892
"AMZ1","AMZ1","grey","grey",0.0902311627556425,0.100507232796561,0.0942332261818016,0.0751882907970581,0.0732873980875214,0.0604979478903199,0.105146279518883,0.109484806557885,0.0799198849111099,0.033127540848996,0.0112220323625644
"GNA12","GNA12","grey","grey",0.19142830026968,0.199227441997948,0.182756127141491,0.123834841029676,0.145537745618074,0.183945394606756,0.177678764281507,0.168580802404801,0.173656814015246,0.136538596593317,0.0376905059028465
"SDK1","SDK1","oligo5","brown",0.125865201457477,0.128080633935451,0.0771790374850076,0.127141933319041,0.118087233748682,0.21420322869537,0.0459487526580591,0.0167420367443254,0.144990689311286,0.235827240911893,0.0140713123871366
"FOXK1","FOXK1","grey","grey",0.239748441140115,0.233221778859766,0.211936964215783,0.110296131416345,0.179147648164757,0.213901301505088,0.22283492281746,0.218776208010929,0.199055116314167,0.153868354953651,0.0444234879832645
"AP5Z1","AP5Z1","grey","grey",0.0828142262110444,0.0990698969601613,0.0902485859373147,0.0838014947588399,0.0733355991559105,0.0922464542307589,0.0784489324446073,0.0605846550723085,0.0841789850535343,0.0819632023785482,0.0169772464872894
"RADIL","RADIL","oligo5","brown",0.104507570993056,0.113784814146706,0.0965227354528866,0.0848748086346628,0.0810558022482745,0.137539269106373,0.0829971417561259,0.0650342881215877,0.110873984096476,0.113789233220361,0.0297662439302208
"MMD2","MMD2","oligo9","purple",0.0544670049650017,0.103588203725477,0.137576605324317,0.0798869716164916,0.0263284006786717,0.172395962211394,0.0548853730212982,-0.023706206776902,0.197347040601129,0.29570850320823,0.0132345737825798
"RBAK-RBAKDN","RBAK-RBAKDN","grey","grey",0.249592689808509,0.252239906299048,0.211711159789496,0.13246320243825,0.181698810631906,0.23218618964574,0.22192850295272,0.206941301473663,0.211993546841152,0.174950938979044,0.0330827144269579
"WIPI2","WIPI2","grey","grey",0.130234832372676,0.13588103951976,0.113802404806816,0.0915629969211778,0.108616752632165,0.108427547229034,0.118550471013225,0.11848779604636,0.0965675070586294,0.0645208929981043,0.0389880087428419
"TNRC18","TNRC18","grey","grey",0.182428160183276,0.191808218123816,0.188267441400079,0.0876172128965994,0.126497488579436,0.168584781172466,0.187908243818397,0.174817546185544,0.178393003760198,0.117165756489938,0.0451787324693935
"FBXL18","FBXL18","grey","grey",0.118431443262253,0.134264595785222,0.128544470484722,0.0987615909277541,0.0933018201189532,0.100964367123868,0.12666518652126,0.115955471725895,0.103315673721289,0.0706579890997033,0.0134803169421939
"ACTB","ACTB","oligo3","turquoise",0.273097085596374,0.322246947755219,0.253347122263299,0.475759226113872,0.390679653258513,0.333552907612983,0.187375855480341,0.174074527908428,0.255852324088115,0.264412482775261,0.0458334982545319
"FSCN1","FSCN1","grey","grey",0.146907834922493,0.147986506538199,0.12453349960992,0.108632803076836,0.143106376919561,0.103276613987886,0.141594732548413,0.164858615127747,0.0858415707324888,0.0378987247120596,0.0462813948201688
"RNF216","RNF216","oligo1","blue",0.306268772902083,0.289713117229379,0.252478168419258,0.134391044025426,0.215163489804835,0.248589578197646,0.281151814214758,0.290162132278531,0.233613784726538,0.154358715501614,0.0479798190715433
"CCZ1","CCZ1","oligo3","turquoise",0.100561270361332,0.118521463798462,0.119070080118165,0.104692265171508,0.0959144908187163,0.104282064862378,0.10204914643204,0.0918396258692072,0.0988067592797947,0.0823509425849004,0.0259410821733244
"PMS2","PMS2","grey","grey",0.0905329236371904,0.101264213048769,0.0884487313441964,0.0579278846124232,0.0634225877155583,0.0913130803292032,0.0859156201657879,0.0751968766841782,0.0860185219612484,0.0661612719924113,0.0274415068147806
"AIMP2","AIMP2","oligo3","turquoise",0.0627694965809807,0.090876711367734,0.0803325639450826,0.141631412321179,0.0941975496169579,0.0824584623149077,0.0545266769002359,0.0398666958065343,0.0715761140183517,0.0741144140950949,0.000948757865206318
"EIF2AK1","EIF2AK1","grey","grey",0.143293716366381,0.1649368080817,0.153649924149329,0.139213373392007,0.140649614152583,0.143295262336776,0.1401774200295,0.123838503929472,0.139223315806759,0.108497598339268,0.0278522305598489
"USP42","USP42","grey","grey",0.149938231088376,0.150365907321702,0.132463926067437,0.0723351998630701,0.103313454638639,0.124445438872374,0.13682162645752,0.133932541840231,0.114510044197031,0.0924014106024108,0.025669028815436
"CYTH3","CYTH3","grey","grey",0.0847972706403923,0.0884904772929021,0.0735450924590746,0.0416097643294684,0.0572376509305783,0.0765327975722321,0.0767103842483429,0.0697517013627634,0.066433367326098,0.0580519834373106,0.0326025378405598
"RAC1","RAC1","oligo3","turquoise",0.154665235744928,0.18259167418117,0.148064026586505,0.235228223645937,0.205283923195067,0.17421842912502,0.112013826037734,0.104105152184346,0.139693873420605,0.137659343938652,0.0427271476614665
"C7orf26","C7orf26","grey","grey",0.110006923883157,0.122253377141218,0.115720031940184,0.0795818758932141,0.0886911735774599,0.100506729420992,0.108619566422565,0.0996751618127499,0.0977927120133745,0.0775013248836083,0.00994098124483864
"AC073343.2","AC073343.2","oligo3","turquoise",0.086363510704982,0.113500642448039,0.0926859878320238,0.155940479610156,0.12365720330248,0.114380217050042,0.0607612052760522,0.0426448947213331,0.0909954293366135,0.108209877076231,0.00984297257305731
"ZNF12","ZNF12","grey","grey",0.115773320017032,0.118373656420759,0.092662908096501,0.0822334729271562,0.101778771113917,0.107143877477687,0.095548457752926,0.0982203497741096,0.0791920738291911,0.0741043660693814,0.0197492159517273
"CCZ1B","CCZ1B","oligo3","turquoise",0.111504181401512,0.137223928637688,0.139853259051468,0.147022170783138,0.12573315134657,0.118402772452257,0.107992312851888,0.0955526485037714,0.117112267591489,0.101100622690008,-0.0019952550783627
"C1GALT1","C1GALT1","grey","grey",0.350346357215292,0.365633074112025,0.329671853369599,0.275534829888299,0.307440612718132,0.344029312477147,0.308158518205859,0.286608611445356,0.320200958481346,0.26455946564734,0.0430026187861475
"COL28A1","COL28A1","grey","grey",0.137914216526576,0.141727063417298,0.125307631318599,0.0924256790784369,0.112153655505152,0.128638338272952,0.117286212711077,0.109844917442606,0.119945814401258,0.102082768543496,0.0239843416989339
"MIOS","MIOS","grey","grey",0.139493876588706,0.138131582432724,0.116040514755837,0.0765584486615975,0.111959093308865,0.11952496424614,0.126323278440963,0.124725361786774,0.108438366963199,0.0766706643687616,0.026468766764834
"RPA3","RPA3","oligo3","turquoise",0.0633826461917523,0.101132799095966,0.0846372667972689,0.191491947974727,0.11382354628548,0.107455307145678,0.0391712555587279,0.0197083052649175,0.0891711023182806,0.103012888133285,0.0213829269943273
"UMAD1","UMAD1","oligo1","blue",0.338475113589642,0.317019659273591,0.259936301192552,0.168262762507653,0.259526237293346,0.299847618315714,0.273002844944628,0.282331286947608,0.264560998286927,0.206557564235312,0.0646441596445842
"GLCCI1","GLCCI1","oligo5","brown",0.217412511880787,0.210868154149857,0.166308601317305,0.13396366498501,0.175800477926273,0.241303412644997,0.166453500811449,0.148823278613332,0.195345117143528,0.200289381260517,0.0449209440470056
"NDUFA4","NDUFA4","oligo3","turquoise",0.000932708330213727,0.0566387190927544,0.0667055913086657,0.195335677999408,0.0864682596050527,0.0659541047734888,0.00580628248769526,-0.0240864885832395,0.0604364971794928,0.0923921295502494,0.0101385060447574
"PHF14","PHF14","oligo5","brown",0.40884015635851,0.392021572492472,0.319878524561802,0.254647922662095,0.329981932751778,0.390238565437404,0.328382664431745,0.325752295331529,0.318378132161096,0.279044435990007,0.0782469689702012
"THSD7A","THSD7A","oligo9","purple",0.0894477884450871,0.111176020000904,0.106822787543779,0.0947912516604232,0.0770625441558543,0.154245181384702,0.0589539019047249,0.0254790410190542,0.147270416672554,0.208679392113053,0.0431948163804457
"TMEM106B","TMEM106B","oligo3","turquoise",0.207205806625598,0.220739712707417,0.178820208285972,0.222671111446479,0.222061649034631,0.19216244713418,0.165605438541084,0.176042551429257,0.157516232567059,0.121973323060244,0.047797025530562
"ARL4A","ARL4A","oligo4","red",0.12131197715646,0.104333631414904,0.0423593755668738,0.12490741686812,0.175413677931628,0.124204531352211,0.0470107236064075,0.0693699046086385,0.0626389437346034,0.0820334867813502,0.045844860125961
"DGKB","DGKB","oligo1","blue",0.0699042772389531,0.0547454694465895,0.0417279208098008,0.00726331626050467,0.056357556199618,0.0342061973968225,0.0713689335662553,0.0854780422212808,0.0408309605867933,0.00459995110739595,0.0684190579322322
"AGMO","AGMO","oligo7","yellow",0.152825182852089,0.121414166622163,0.111291828468783,0.00141198252431802,0.0897554117992528,0.052879996790049,0.178534665475677,0.228037102809857,0.0777228606789096,-0.0338533064482062,0.0264672096774773
"ISPD","ISPD","grey","grey",0.158483191682407,0.15058284162036,0.122434989573824,0.0814104883207241,0.112580040646724,0.150246263801383,0.127550598577074,0.124095942905998,0.137958866573145,0.109025158602866,0.0303118404553685
"ANKMY2","ANKMY2","grey","grey",0.138452160237531,0.135673383813225,0.108302546167307,0.0884636490452894,0.117206624554448,0.121234793892815,0.11430368941074,0.11677394100674,0.101714228490141,0.0939478889849662,0.0192371807688833
"BZW2","BZW2","grey","grey",0.129272581813572,0.134726803110366,0.122297459401812,0.074684375690291,0.0961349635903724,0.115518858746707,0.121445110184039,0.122480169576902,0.114182555392255,0.0842281680879259,0.00860202480208774
"SNX13","SNX13","oligo1","blue",0.33890865298306,0.316574205297083,0.251152530768367,0.19226860440541,0.278252214898822,0.309820886371543,0.258581165726395,0.264413146695342,0.250749437689325,0.221436597211965,0.0751655283732931
"HDAC9","HDAC9","grey","grey",0.286616152406019,0.283344165028036,0.235605639176581,0.183176474584545,0.240817187492821,0.282820661820084,0.231585872078775,0.223553308723447,0.227185380866699,0.228336552455993,0.0455585782168885
"ITGB8","ITGB8","oligo1","blue",0.354551469844186,0.34267854733358,0.294704225336017,0.233407221396972,0.302483102853997,0.27438944891617,0.329180356927449,0.359390028632724,0.261398983714943,0.132816439351014,0.0655677302082257
"SP4","SP4","oligo1","blue",0.237922193431434,0.226330821931957,0.193812431943802,0.11301924819713,0.173382216541928,0.198992969059341,0.208435003702856,0.214333036432155,0.17973823366996,0.122128465300439,0.0550583657071066
"RAPGEF5","RAPGEF5","oligo5","brown",0.620727920173073,0.608232293390882,0.518394925305548,0.404841390729245,0.526577742348038,0.595318691771942,0.526961538417397,0.519032684781978,0.506077354305933,0.411562194158506,0.104188528715516
"STEAP1B","STEAP1B","grey","grey",0.18010204283939,0.189174017669252,0.177679865616106,0.137689637929,0.149717025050614,0.166395040984901,0.172414148931829,0.168283773770599,0.158046651744159,0.116135681083377,0.0135984296104982
"TOMM7","TOMM7","oligo3","turquoise",0.0522940524544305,0.0868176291287933,0.0755872167411362,0.170415829783445,0.114557560566175,0.0883336339028566,0.0312968333406844,0.0191456367430522,0.0669104948332135,0.0910912469496338,0.0174443894332793
"FAM126A","FAM126A","oligo1","blue",0.241984592454123,0.234897063394864,0.200606981929349,0.12245101026245,0.180624800794392,0.193685646097311,0.223743315966902,0.239697597256457,0.180419016624586,0.107092033330197,0.049152843836279
"KLHL7","KLHL7","oligo8","pink",0.176772712238667,0.187261342939532,0.166871776107512,0.120030717379377,0.144819167410015,0.181403782289951,0.160476003005899,0.13741944573234,0.198089360351495,0.148405158139572,0.033585676145325
"NUPL2","NUPL2","oligo3","turquoise",0.0944212091027953,0.114120786866011,0.110590991442121,0.102208217653901,0.101278578698832,0.0976175916426772,0.0953965440719644,0.0836291912495136,0.0889320727309274,0.0775016058286369,0.00709906559599483
"MALSU1","MALSU1","grey","grey",0.145376064211891,0.156099597827864,0.136219382146131,0.122829950988574,0.134368543409988,0.133900036242521,0.128866358970737,0.118736904926895,0.124396269300323,0.0947380390119917,0.0351763303919508
"TRA2A","TRA2A","oligo6","black",0.407946722719841,0.415028586655092,0.372538529793378,0.229344394092332,0.309644911897949,0.358555475973472,0.409729084073019,0.380869609169168,0.332072888879671,0.243069609616865,0.0712320794412397
"CCDC126","CCDC126","grey","grey",0.150516652464358,0.143047037953461,0.109987282553422,0.0903744923139457,0.131133806826953,0.134037482878185,0.112288739518522,0.114306745125264,0.104150910881273,0.0943671457645085,0.0296966926146182
"FAM221A","FAM221A","oligo4","red",0.21794027703636,0.219554254817126,0.18761430534423,0.16131679144494,0.217174980174693,0.191403170721141,0.19052009180092,0.192853452433153,0.176150189935385,0.127971557368184,0.0291426806758937
"MPP6","MPP6","grey","grey",0.0731188807288211,0.0813412581141075,0.057531870862574,0.0844692150242632,0.0713536181633489,0.114551148779408,0.0309631947747258,0.00952277611859188,0.0777323193304616,0.12755542877369,0.0414098876725335
"CYCS","CYCS","oligo3","turquoise",0.0312645663726974,0.0610887319580456,0.0519622599642981,0.149421178058234,0.0861170580023416,0.0671715256127999,0.0157451568933199,0.00418867462314858,0.0521284531543478,0.0601700277953346,0.0164711363514674
"NFE2L3","NFE2L3","oligo3","turquoise",0.0962734426969632,0.121119311185588,0.0972709638403509,0.172636103535751,0.13484784284957,0.124070119220495,0.0638883352460127,0.0467462944347869,0.108571113497266,0.119826933795876,0.0166987026482099
"HNRNPA2B1","HNRNPA2B1","oligo3","turquoise",0.441821285876446,0.442916839207897,0.364357423513407,0.400457182863293,0.45520346502722,0.418031459932288,0.349780921734582,0.358280588127088,0.345453640631904,0.287963643959935,0.0769009777493689
"CBX3","CBX3","oligo3","turquoise",0.158754116274791,0.180177443417901,0.142980931747341,0.215660259624085,0.186321657374241,0.177817953603896,0.114838180746843,0.103343202061995,0.14577102212499,0.138700780900986,0.0282751135170105
"SNX10","SNX10","grey","grey",0.137650253529938,0.146070239457848,0.117330947986228,0.101510679958954,0.114232686243761,0.155602357863925,0.106181661366088,0.10021762496073,0.130943607471991,0.128002494990656,0.026583695737135
"AC004540.1","AC004540.1","oligo5","brown",0.118444065293942,0.133044149526248,0.112393811696966,0.118804681843815,0.106917053144401,0.157991508007181,0.0900208925094409,0.0615963042300638,0.133049987126974,0.140984402764595,0.00424321425460634
"SKAP2","SKAP2","oligo1","blue",0.175411514290524,0.155907540794271,0.114990951352235,0.0937268224081856,0.129185835030281,0.151703815467898,0.120363080579985,0.129995708017621,0.114851614615466,0.1036383675778,0.0232825186078498
"HIBADH","HIBADH","oligo1","blue",0.246926607895044,0.240594605021979,0.209664135678079,0.128673398736863,0.184272740505532,0.196122831134861,0.237256472181464,0.240105879508702,0.183342962606112,0.106504155967504,0.0324568655106954
"TAX1BP1","TAX1BP1","grey","grey",0.281930692841201,0.280346075166911,0.225982206410034,0.20979261581272,0.258746186716673,0.243108903902184,0.235823415984699,0.243586383182174,0.213169008971252,0.163182106770766,0.0552066921548627
"JAZF1","JAZF1","oligo8","pink",0.403552467667267,0.411495161573604,0.39847876144619,0.22735118446206,0.283981064293025,0.400662057849982,0.39404328019946,0.348658946246145,0.461256538674048,0.319554186577585,0.062660298833554
"CREB5","CREB5","oligo7","yellow",0.409297772654015,0.379046773444529,0.37655238591522,0.120801419669306,0.259341602853452,0.264046521038669,0.46703808678764,0.513209689594624,0.313221335077358,0.0947533825214485,0.0542092880075577
"SCRN1","SCRN1","oligo1","blue",0.290167677763712,0.286329279372856,0.231971145146032,0.197027526008033,0.249480700838976,0.266203731967117,0.238739087462588,0.242315256486058,0.228564274442579,0.191082317899432,0.0415343034910006
"AC007285.1","AC007285.1","grey","grey",0.125707986597072,0.132941377517949,0.115778347058615,0.101427427143058,0.10141723457903,0.12394631640293,0.113903507254588,0.0997395763898537,0.120506799758639,0.100777613914178,0.0297868361526429
"FKBP14","FKBP14","oligo3","turquoise",0.106868476963437,0.131868257529837,0.127931558274913,0.132895375534623,0.104724298994498,0.112459432031989,0.107695549644186,0.0963168682682115,0.106503158576077,0.0975489172052441,0.0115109993279454
"PLEKHA8","PLEKHA8","oligo1","blue",0.182941470209814,0.16969397381584,0.137768970327596,0.0966876787086124,0.143892921146051,0.158877603716958,0.149361228209416,0.144839303459567,0.14724284458924,0.122774122679264,0.0329936518928599
"MTURN","MTURN","oligo1","blue",0.365791039837298,0.345296098887935,0.30452499062549,0.190231102074496,0.272180703339353,0.296060457254729,0.336962599736556,0.340232102661618,0.282709572259115,0.170725418761818,0.0480734701957365
"ZNRF2","ZNRF2","grey","grey",0.141105520893391,0.146037873638163,0.137253128627975,0.0914730766964411,0.103398307873371,0.132911898574105,0.125110349380642,0.118060560702944,0.134915170503376,0.110785843670614,0.029949121244396
"AC006978.2","AC006978.2","grey","grey",0.185187906344564,0.174513750395011,0.150006262644318,0.0943601314158661,0.136540147297663,0.167950883419546,0.152903949629731,0.155667952291782,0.140551606913874,0.117558210113852,0.0229534450810816
"AC005154.6","AC005154.6","grey","grey",0.224424633080412,0.220717118843769,0.194725382743214,0.119604138987469,0.165436226523327,0.193033401928049,0.206753417051378,0.202989193866349,0.184415401526044,0.137672641631063,0.0364174197087882
"GARS","GARS","oligo1","blue",0.197503120615966,0.18028988279415,0.138226444313086,0.0954521525980581,0.149521776173999,0.176415994640486,0.142513430082813,0.155594648416346,0.13747795932761,0.111744099887165,0.022269626927883
"PDE1C","PDE1C","oligo1","blue",0.548727246844347,0.471511498329956,0.402384112984347,0.156622680993394,0.372068244341159,0.360321622177403,0.522133131420571,0.587427595715018,0.354521106478618,0.145195876517659,0.083767026564568
"LSM5","LSM5","oligo3","turquoise",0.0773837086765187,0.095667721205234,0.0848707211683704,0.131517608955125,0.103779182447163,0.0897967699124968,0.0577403073256381,0.0496095680975388,0.079596088103132,0.0808420520290682,0.00978195040026591
"AVL9","AVL9","grey","grey",0.299048163028329,0.298059258199306,0.258450376980179,0.156661247732632,0.220104148216151,0.2657295608704,0.271538402039532,0.260600143319507,0.242509120133813,0.192306830942417,0.0531307652208457
