"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13"
"THAP6","THAP6","grey","grey",0.158724046406541,0.113381767055363,0.0675742041927411,0.130949404721216,0.121773967088625,0.12983497290587,0.127068090236081,0.133382781598191,0.0825865895643786,0.134963824648711,0.127763308665278,0.0887811721014445,0.0161575846753555,0.117725142548412
"CDKL2","CDKL2","oligo4","turquoise",0.223289352005476,0.0208269770394288,0.104282486119604,0.182642885959214,0.285701867631997,0.192916393842155,0.12617104128775,0.12772535594406,0.0626336429401343,0.213403680800605,0.239554345253744,0.210559573033617,0.0165066729816477,0.112993578447646
"G3BP2","G3BP2","grey","grey",0.176359475067858,0.0697215620672549,0.151327985693247,0.137588252451618,0.157935276312512,0.119327832508852,0.107684587925143,0.139724868685938,0.139316107072367,0.1521093357044,0.148890222410905,0.184113659702589,0.0262687865927187,0.0799277390748901
"USO1","USO1","grey","grey",0.211419502091574,0.0863108577974262,0.110846201176529,0.162741530327002,0.212218521375206,0.170449615848104,0.148894913429551,0.15765888346363,0.102216779291325,0.203094482194539,0.200935570381147,0.167078953293533,0.0312337540816112,0.131852959223472
"SDAD1","SDAD1","grey","grey",0.159552390152764,0.120671674103901,0.0638058894521963,0.152673697146795,0.116489703368921,0.14843212035426,0.139734482649156,0.142814985076011,0.0881386141633536,0.138767658251009,0.102058754679569,0.076696824191996,0.0116372285688234,0.116065536081356
"ART3","ART3","grey","grey",0.0557587250181363,0.124601448581758,0.0240152608095294,0.0467276149790025,-0.0184734903386156,0.0343966491669699,0.0888211608727382,0.0746695829103385,0.0549838431382129,0.0342661351721444,0.0489837874259798,-0.0296562221129555,-0.00671486315332324,0.0980423812784702
"NUP54","NUP54","grey","grey",0.146695503830965,0.117519444691748,0.0848650721326645,0.126338560007696,0.0907813042279749,0.114256588312056,0.123709238176511,0.137381298128426,0.108674448728882,0.122975321099915,0.104603167597797,0.0830487880529259,0.0181078859085672,0.10641112877767
"SCARB2","SCARB2","grey","grey",0.318967762159103,0.201198985966046,0.243353900521366,0.263228654712029,0.25263605891335,0.253406539473837,0.25599467225377,0.287623689530524,0.256317810638139,0.290367880982361,0.255329570697104,0.272152783974787,0.0265704933404371,0.204688236223271
"SEPT11","SEPT11","grey","grey",0.0937837139858371,0.0697815354081898,0.0519403054308824,0.0825473604751519,0.0646438745461152,0.0726423837320773,0.0731659827646137,0.0785552086554003,0.0596361683617854,0.0689641592802376,0.0746051097855462,0.0561924822787539,0.0231424443556643,0.0646273299595966
"CCNI","CCNI","oligo2","brown",0.16073946382231,0.119390517101245,0.265526041932496,0.170810915542007,0.0688510283862269,0.0864897884841587,0.0709295425223105,0.126257311427007,0.20312880256846,0.0625526304752719,0.130586942007625,0.182668880493136,0.0301793042104923,0.0648501667924088
"CCNG2","CCNG2","grey","grey",0.0722854189554449,0.0607517391815609,0.0443700298711932,0.0579639367187016,0.0476334665751228,0.0483215627269722,0.060586712507089,0.0677909069032094,0.0558640428474727,0.0571440753618222,0.0623008609157331,0.0377513642515803,0.00371800014494926,0.0586659729922104
"CNOT6L","CNOT6L","grey","grey",0.20688337372228,0.187416942112657,0.0919091223203554,0.192616784959525,0.138142697019693,0.170018326715167,0.185433319197595,0.196957513455507,0.143516956723921,0.175721151098672,0.142140875770242,0.0946109123930433,0.0396645964383223,0.174257837936035
"MRPL1","MRPL1","grey","grey",0.131347124649343,0.100584935829648,0.0573630133863639,0.126882710309686,0.0928367959902235,0.114427696119807,0.109949564416566,0.106064125553658,0.0742484252011106,0.105440790285013,0.0886315498775512,0.0701010067099534,0.00959413197518614,0.100822578455151
"BMP2K","BMP2K","grey","grey",0.219062243485014,0.109811836273172,0.0922184995695211,0.164973389172452,0.217677047372346,0.169835371301253,0.15420516312206,0.168166716544306,0.101183047628042,0.199345293626126,0.183210986486291,0.148881931594727,0.0408249122062,0.141501053270406
"PAQR3","PAQR3","grey","grey",0.124625991004623,0.0631308628012039,0.108348131779792,0.142386757381272,0.0915972617292162,0.0949804166328882,0.0644913622421145,0.0808473248056081,0.0690693952756224,0.0696128766123125,0.0893061622111055,0.0953316172048177,0.0245689651297838,0.0621836545542282
"PRDM8","PRDM8","grey","grey",0.0731987448933934,0.043402138810045,0.0914598001760112,0.0558750337289692,0.0356067509413081,0.0392922085818562,0.0409324496245853,0.0702428715805846,0.0958303685152936,0.0476568926322462,0.0575174798050642,0.0765114773516715,0.0054552215171428,0.0267257647449749
"RASGEF1B","RASGEF1B","oligo7","red",0.194659375477241,0.220499501273487,0.161267194083575,0.124089401276543,0.0811387662162005,0.137228189083037,0.192688604515526,0.294306131923045,0.199536491877655,0.160516314373936,0.0581658436133632,0.097110978022119,0.141974592427252,0.172293565012847
"HNRNPD","HNRNPD","oligo3","blue",0.222899141997831,0.183738301709257,0.0812950818741355,0.225787075205299,0.155154838847024,0.206868783563552,0.211058572496855,0.19652268484909,0.127331640483212,0.199763920657279,0.156706433578141,0.0911500909289921,0.0141319323969762,0.180554129358693
"HNRNPDL","HNRNPDL","oligo10","green",0.34625614993459,0.21362700918153,0.242429978582657,0.267250383183429,0.272420295359508,0.237294041860016,0.254157409626774,0.282442473533874,0.248069154512279,0.297270927989834,0.382189599399536,0.260989063722974,0.0311244515645076,0.218171355306585
"ENOPH1","ENOPH1","grey","grey",0.118228769969069,0.0409033732011802,0.178764067251164,0.0898385130526223,0.0889410431878817,0.0614348287862274,0.0494817835660299,0.0958260915269897,0.127081584400367,0.0773273499425663,0.100634778558658,0.171783422174793,0.0177372251821741,0.0446413848600957
"TMEM150C","TMEM150C","grey","grey",0.108167955606595,0.0544110718421074,0.0508912149985361,0.0782947804670326,0.110798477119692,0.0844339918178692,0.0818431658177917,0.0842707566916923,0.0523555091677968,0.104855733112406,0.102706180287152,0.0768878945564191,0.0164105072010421,0.073970843224301
"SCD5","SCD5","oligo7","red",0.353216685106879,0.366582794122257,0.191937301067053,0.300990865318089,0.197366544459313,0.308705183786418,0.376991620150021,0.411107465033154,0.30908520672195,0.33330928590902,0.219744631639104,0.17568163702547,0.0418417243918134,0.301557662482035
"SEC31A","SEC31A","grey","grey",0.218540409727208,0.162709932164309,0.112639645480581,0.199420023002101,0.151119473917427,0.183872105026443,0.183886336802702,0.189233661475781,0.136686894287132,0.185197872771684,0.142268901312426,0.114486925602677,0.0219596384765152,0.159056229838966
"THAP9","THAP9","grey","grey",0.132899486035715,0.110498554401344,0.0976022404296419,0.107055068443463,0.0772974495077898,0.0849128544363316,0.101376473753346,0.115625009068206,0.106143080817673,0.102567174219597,0.123820571721389,0.0848992222828396,0.0195080036485563,0.0966459012178934
"LIN54","LIN54","grey","grey",0.195361341504967,0.0709275424705523,0.0645930634175411,0.144394877586999,0.217072210295508,0.16941283719998,0.152514282102455,0.148723032081197,0.0649854997522511,0.201424188715026,0.164557664580324,0.138724016299815,0.0220433010089219,0.125406256940835
"COPS4","COPS4","grey","grey",0.095875205045512,0.0646764409176139,0.0523143152171747,0.0842180631813683,0.0700931335248842,0.0771165585942592,0.0778333023048912,0.0713476291648735,0.05170224681126,0.0774411941069307,0.0754099999296161,0.0520470494254701,0.00935130943096547,0.066201212051875
"HELQ","HELQ","grey","grey",0.080489889017004,0.0627515893042142,0.0579995969775478,0.066325287952107,0.0420432785344013,0.05537362712946,0.0612037396110635,0.0823042207599157,0.0702060966535715,0.065319917839092,0.056170081474185,0.0514639364516426,0.0168780398117798,0.0490510645790054
"MRPS18C","MRPS18C","grey","grey",0.109039759973782,0.0653404021012235,0.0577308716076089,0.0983693323897652,0.0836262608049303,0.0923108354855787,0.0857606154829771,0.0842845349966228,0.0565579549848677,0.0909334103073573,0.0849883697494888,0.0662045792863757,0.0113423184766832,0.0691369940494097
"WDFY3","WDFY3","oligo7","red",0.462774316033598,0.296402220734159,0.202252738383562,0.365704078995051,0.420066149776152,0.392046809973014,0.396167518429388,0.482378676109833,0.303024356397921,0.477051584395711,0.329452098913558,0.317136100009632,0.063143452970447,0.3233617281269
"ARHGAP24","ARHGAP24","grey","grey",0.069554561531,0.050506484386297,0.0369603994239808,0.0460171881372604,0.0481738599585484,0.0598016259004731,0.0581557234161858,0.0733477016427877,0.0583625318514727,0.0651792884546063,0.0403182838715043,0.0385195763129515,0.0338226954056124,0.0488369155125052
"MAPK10","MAPK10","oligo4","turquoise",0.391840902762652,0.136152119731012,0.0985932497546188,0.392307608677924,0.493087054262814,0.400192847207826,0.289103464483361,0.258147837412726,0.0784487529007328,0.394570460756416,0.313887554795362,0.285270704131149,0.0719239335290091,0.238627535668371
"PTPN13","PTPN13","grey","grey",0.281418635744483,0.292917777683307,0.127480803573152,0.296644272678639,0.140252986580472,0.252592023137192,0.288364460844665,0.27653983619676,0.174296100875776,0.23742167778149,0.166098839188332,0.0895256686393726,-0.00513274980175712,0.284016789629256
"AFF1","AFF1","oligo3","blue",0.210910652002597,0.166385213290253,0.0664309320172635,0.229842796501219,0.164649761457281,0.208789905421325,0.192330372801725,0.185869841519744,0.0984684926556255,0.188318111398288,0.142447920411245,0.0921339189800685,0.0430121513406099,0.173218464371087
"KLHL8","KLHL8","oligo7","red",0.105523700538179,0.108102395698137,0.0692758164790063,0.0724281527917831,0.0525328057940285,0.0789915921976578,0.103861263907519,0.146701648062016,0.116701600549059,0.103559277931034,0.05680273137517,0.0599672357415785,0.0162174636161208,0.0738686235267379
"HSD17B11","HSD17B11","grey","grey",0.118542765892022,0.0992099628832087,0.0700030779377873,0.0951098438988249,0.0798385832132616,0.0934754132380693,0.106477364763917,0.11503964122551,0.0921999000109615,0.104560859227519,0.089655026437584,0.0702521203000511,0.0089418482854118,0.093513381323776
"NUDT9","NUDT9","oligo3","blue",0.136942737493068,0.125626700185072,0.1262615687341,0.184918489781144,0.0652514437754826,0.104201723745565,0.0981220179334353,0.0980417586459765,0.108467034655591,0.0734539213565028,0.103174259778351,0.0803996061931696,0.0152735079008624,0.0922570176518562
"SPARCL1","SPARCL1","oligo12","tan",0.0175172590682825,0.00998900353598634,-0.0065078195012623,-0.019958901237367,0.0342344335941618,0.00553651398777951,0.0281143832899563,0.0408892256760847,0.021352629530348,0.0358168527795023,0.016897412997584,0.0277060049547238,0.200915918153937,0.0269360763753788
"SPP1","SPP1","oligo2","brown",0.372881508483654,0.0653739072068892,0.625105722791011,0.263966900316376,0.316428898455278,0.153782724868342,0.104770504010994,0.302477253027589,0.479063291966665,0.245903032053122,0.37923341965126,0.641095870267082,0.0474124666231163,0.0888799938708612
"PKD2","PKD2","oligo6","pink",0.281069991160694,0.237996283983857,0.071636051456442,0.236002033014716,0.211057134452914,0.26585508495239,0.318727772860918,0.284347122276347,0.159025365091281,0.289897247692628,0.193243217430826,0.112003982761559,0.0121975544648806,0.246146540370618
"PPM1K","PPM1K","oligo3","blue",0.223143019308625,0.232671773664878,0.165817154303097,0.257800122205414,0.106252917455293,0.170238009566936,0.185144834538918,0.181982638618132,0.177571044949852,0.1395005832122,0.174897149626855,0.109513060428933,0.0293438856095805,0.186940313581694
"HERC5","HERC5","oligo1","yellow",0.0433184957257574,0.100517359987137,0.0609278275624941,0.0351852260899678,-0.0400701915270271,0.0100407819261001,0.049239764618432,0.0554356004741371,0.0789852502511894,0.00814131531870376,0.0187130698407864,-0.0139312791580308,0.012565362573468,0.0502179405748185
"PYURF","PYURF","oligo2","brown",0.0610090472287082,0.0365526602465868,0.182101884952431,0.0363104103448136,0.0114555281038253,-0.00822197591607138,0.0056040632000573,0.0487543267336581,0.128603127628268,0.0162847347121664,0.0775641075834455,0.116855669215057,0.00447775460445354,0.012543374107095
"HERC3","HERC3","grey","grey",0.264978880230246,0.167808031974581,0.0952931344476577,0.218828877789132,0.237777861403234,0.224094458488025,0.227582489064023,0.232075716966947,0.136394776911429,0.259529643774231,0.200568275498064,0.160188695197568,0.022187143090335,0.20092792192861
"FAM13A-AS1","FAM13A-AS1","grey","grey",0.167257275931034,0.105990080340411,0.05253533375886,0.124825476646405,0.156011917475373,0.147898356600326,0.16067897122548,0.15809115742087,0.085601840790981,0.178516843807748,0.120309875808651,0.0975862505490738,0.0166895278921243,0.140331854888994
"FAM13A","FAM13A","grey","grey",0.15096247736498,0.0665652474627279,0.0711284767148179,0.115661802009864,0.157332091620606,0.120837796421017,0.109857672253943,0.134273003963568,0.077767382367104,0.143909136439869,0.11646468816122,0.113423058825447,0.0391661965818216,0.101463965644579
"SNCA","SNCA","oligo3","blue",0.302241195078511,0.182104320450974,0.0939400129903526,0.30479902109036,0.287905383456265,0.303283697894527,0.266132428928213,0.286659636464226,0.159731276054696,0.306607580776118,0.193324392313648,0.201700546227062,0.0611866766276197,0.213680309903706
"CCSER1","CCSER1","oligo3","blue",0.102702163500007,-0.0313622313034247,0.0526960038648938,0.132714675941046,0.175111626462207,0.0992995120706007,0.00427439675055443,0.00555182093843154,-0.0322220273728296,0.0526488412796904,0.101105368519863,0.103670612888178,0.0777664482678118,0.0160003918217589
"GRID2","GRID2","oligo9","magenta",0.257289179159049,0.1753275985277,0.0314158929667282,0.149280412265763,0.278812416276908,0.231651384473918,0.280374299689248,0.27882924098522,0.133701730526286,0.34566711759531,0.215392365312241,0.137970021858183,0.0727630363785686,0.245780353363598
"SMARCAD1","SMARCAD1","grey","grey",0.260428980564602,0.159742084327397,0.131415775336221,0.225543958105284,0.216403598917914,0.216435043961953,0.200030030416412,0.228142714819636,0.163524662593611,0.236083055095372,0.191353777519056,0.176930567265061,0.0327296986188126,0.171960609959549
"PDLIM5","PDLIM5","oligo1","yellow",0.107556662062855,0.169207640391674,0.0433426439947178,0.109218509563572,0.0152981196702414,0.0875589055277855,0.133788127289693,0.136082388202308,0.103399855006456,0.0922710119403913,0.0602806858849767,0.00903122446247356,0.0193098855937992,0.123398535125091
"UNC5C","UNC5C","oligo13","salmon",0.459304508691632,0.423055065771362,0.0735973520751887,0.404036932980445,0.370549570499722,0.455527545751334,0.505794087696216,0.458586614738329,0.221842718599635,0.489542132853275,0.329474701564893,0.161089905105183,0.0326628690321578,0.522815721454528
"STPG2","STPG2","oligo4","turquoise",0.252758880567061,0.111175562235342,0.0624649689144377,0.187119892414928,0.287775560466753,0.230590985509317,0.210656387403641,0.218495176729805,0.100212879910555,0.279517805566738,0.207063426014238,0.170934751910429,0.0198002446155371,0.181935062689819
"RAP1GDS1","RAP1GDS1","grey","grey",0.327062223149502,0.243147127000984,0.121923530646381,0.288624354070534,0.268938355928432,0.295950954909936,0.296859273110774,0.293885183515279,0.17519885922851,0.311644970870019,0.252952091712709,0.180392522375998,0.031501417191828,0.264243498775896
"TSPAN5","TSPAN5","oligo4","turquoise",0.405051532986523,0.272023584850768,0.0846341149904045,0.367223182740133,0.391449179521971,0.421815232857819,0.411907230674437,0.355973564248615,0.152074529862334,0.439838896833302,0.3086060264083,0.193655430443626,0.0300570181722383,0.341066734680493
"EIF4E","EIF4E","grey","grey",0.161702610633187,0.111856484499272,0.0936627769007394,0.133292284808262,0.124940613410853,0.13265833475424,0.136694749252242,0.148395019621296,0.105688853697252,0.144427098030846,0.129327233891963,0.105179872161691,0.0164930350071054,0.113499785362013
"METAP1","METAP1","grey","grey",0.118908141632943,0.0574253312190933,0.0697730338817697,0.0824563426146411,0.107466781468992,0.08473844753972,0.0866716544320255,0.101529565691555,0.0710747032249019,0.108659968849719,0.101255518435607,0.0875015683935272,0.0112579471417534,0.070497542545114
