"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"ZNF594","ZNF594","grey","grey",0.139600077445394,0.0788497179007824,0.070790596196827,0.126739993096912,0.134854471634231,0.119981487049399,0.0803766666016,0.128552000544332,0.0758957020112044,0.12461664259941,0.107331993388319
"AC087500.1","AC087500.1","grey","grey",0.109780060273835,0.043913667746958,0.0394690209199989,0.0957368937379204,0.107822384254389,0.104405804793498,0.0521584824407872,0.0965524889358119,0.0589526065959838,0.100151794358645,0.08965697849892
"RABEP1","RABEP1","grey","grey",0.300425081064807,0.147556288508229,0.126317929924905,0.276732648912923,0.289337640652547,0.264241410255788,0.171743548477792,0.277065478305044,0.141670675922134,0.276362357298349,0.235891640631139
"NUP88","NUP88","grey","grey",0.153143187113221,0.0682010334098835,0.0535236526686265,0.131491927600466,0.147280455129326,0.13157460504845,0.0779317238770201,0.139103488229128,0.0780312672104673,0.138866480755445,0.114630715761528
"RPAIN","RPAIN","grey","grey",0.119352034971363,0.0797340865286735,0.0713582794503438,0.111962382879047,0.110279750556804,0.11602420414423,0.0788335751400326,0.103458885507027,0.0750737230827123,0.108120280648815,0.100768515451913
"C1QBP","C1QBP","oligo1","turquoise",0.0532237985215093,0.131193716705362,0.114020354734323,0.0372420735949642,0.0263939610355645,0.0315558148089981,0.0790043683296551,0.0277341741692691,0.0768577205777441,0.0310155037159987,0.0270069826063359
"DERL2","DERL2","grey","grey",0.100749157122006,0.0869847771873693,0.0759393714030611,0.0827868756915551,0.0878978099821053,0.0768640364960052,0.0747522561464342,0.0846558684738954,0.0538863300128196,0.0849869349624542,0.0681884575790521
"MIS12","MIS12","grey","grey",0.0805909311757231,0.0688939531804542,0.0691693606334527,0.0759818801825362,0.0683955467365974,0.0731801563904818,0.05141258364246,0.0644002113847286,0.0787582461644685,0.0705540126614547,0.0677094059842438
"WSCD1","WSCD1","grey","grey",0.150048715908674,0.108391631244207,0.0855863813991268,0.13791042415421,0.138779622360269,0.107204716018433,0.118382613904779,0.145700819553281,0.0513544646941353,0.140738919440623,0.101717493361339
"KIAA0753","KIAA0753","grey","grey",0.102977717011011,0.0401658280662779,0.036968630089389,0.0884091496245449,0.0983630233633641,0.0851801047302034,0.0533749087378269,0.0967661206909348,0.0408253453989607,0.0865131270272669,0.0717852424945553
"MED31","MED31","grey","grey",0.0736898659158379,0.0680120614982618,0.0562108017447346,0.0598100423871352,0.0651290775501108,0.0537509866191399,0.0568602817837783,0.0686983587482629,0.0452032775098602,0.0625691396163759,0.0436225107024919
"ALOX12-AS1","ALOX12-AS1","oligo10","magenta",0.251046953360278,0.105366055535957,0.0959853994339429,0.251317274816981,0.250116756212792,0.247657023169612,0.123557398649093,0.226156199071926,0.118998464661102,0.244187548961722,0.255566303860559
"ACADVL","ACADVL","grey","grey",0.119428184580932,0.123207637905927,0.10172520013362,0.0974447392287771,0.103111071312389,0.081901559382944,0.11615380768324,0.11250617514612,0.0538840645679066,0.0965884553177427,0.0684656294971766
"ELP5","ELP5","grey","grey",0.0594811807200412,0.0644553556697785,0.0588969296038358,0.0457145476905722,0.0488435854091072,0.0468889726732331,0.0526008953729635,0.0488448786378569,0.0447829288100492,0.044206629656326,0.0340447277238359
"EIF5A","EIF5A","grey","grey",0.0659501068723971,0.101465649922123,0.0863858898619036,0.0517609408480683,0.053086785705208,0.0473253779968905,0.0767583507556796,0.0516528473654023,0.0414988847467276,0.0478377584562946,0.0365247517094079
"NLGN2","NLGN2","grey","grey",0.126534526970361,0.0770222904717427,0.0587051433221241,0.106936957180753,0.12044468276052,0.0992380106911785,0.0939803654375547,0.121198700322509,0.0387385849737566,0.110604881560422,0.0806410215807171
"ZBTB4","ZBTB4","grey","grey",0.179335881695035,0.107807255180148,0.0866096476584981,0.154894843919918,0.169750475368839,0.151334422043089,0.127639444976696,0.163677983545934,0.0722176105381991,0.156305063310479,0.127058375755297
"POLR2A","POLR2A","grey","grey",0.141088185194502,0.0994227753436181,0.0874233215753811,0.115615282533564,0.129308407527715,0.132080530452618,0.10160651006539,0.112489661147054,0.0678214540461522,0.117305294833922,0.100652227594156
"EIF4A1","EIF4A1","grey","grey",0.073830731334676,0.110980660214171,0.103205800110508,0.0546498068454769,0.0544730281230611,0.0558635215306849,0.08105377825821,0.0500135597848317,0.0560238585147971,0.0510550771262932,0.0391410456086356
"MPDU1","MPDU1","grey","grey",0.0681955434856846,0.0795404637447302,0.0804116068783835,0.0608272992825628,0.0508860137771996,0.0514211509726018,0.0573375817572783,0.0516781196848701,0.0645135214705213,0.0541605985434438,0.0486383232645383
"FXR2","FXR2","grey","grey",0.106723514668442,0.114962697978876,0.0838146181051128,0.0832685917643827,0.0912715561007651,0.0725072438523128,0.109383376653952,0.099391379025367,0.0406990672588642,0.0859361595929678,0.0527090807393463
"SAT2","SAT2","grey","grey",0.0720666485652957,0.10685041108719,0.100773139737306,0.0485589796551531,0.0469313225073516,0.0431426625177959,0.0765192712258925,0.0574345342108852,0.0721793867620533,0.0455577894563204,0.0358273972563466
"NAA38","NAA38","grey","grey",0.0398861201779306,0.0734428756724445,0.0696699588592428,0.0356053420302812,0.0232430992709674,0.0305837499450071,0.0519588741508124,0.0212487752195673,0.0551470963383651,0.0272039185095251,0.0272149215759503
"PER1","PER1","grey","grey",0.108818259338831,0.0666046706900133,0.04343298812848,0.0961562361512854,0.103756430478443,0.0866592451914419,0.0929664148182687,0.107809583181819,0.0295495452908295,0.0970381027141547,0.0773140407537797
"NDEL1","NDEL1","grey","grey",0.13904752238002,0.0667661075701606,0.0581557993519351,0.113726737610076,0.136106824518421,0.126594580988682,0.080730810009909,0.123051474436411,0.058149040739133,0.115902073176715,0.0952320442105667
"MYH10","MYH10","grey","grey",0.0428647426617814,0.0254449717040336,0.0271262055148701,0.022383700261767,0.0354747867097037,0.0422576479017076,0.0284918280762387,0.0268069464801496,0.0383933490528792,0.0249896173744423,0.019176165927352
"STX8","STX8","grey","grey",0.234141334953132,0.0944072119891766,0.0831730504147005,0.214947803254392,0.23379884442197,0.21444072835271,0.114643804426129,0.219131281901199,0.0977508326448117,0.218365565114526,0.19262608081206
"GAS7","GAS7","oligo10","magenta",0.354508722220656,0.174380626012272,0.149587884608235,0.339350923631303,0.357293537590308,0.345756953273773,0.201001160378392,0.31247009787308,0.156963423340829,0.335592885484284,0.340172223413975
"SCO1","SCO1","grey","grey",0.089617836589227,0.0766655715865311,0.0733629466243337,0.0723238259045654,0.0764479220406413,0.0694221047489662,0.0704481010343736,0.0737856153743664,0.057780667116765,0.0743195948235261,0.0561815627643716
"MAP2K4","MAP2K4","oligo7","pink",0.360420759131558,0.19382138281252,0.139425515159082,0.336890283049934,0.352801311137172,0.272644840075501,0.233969871849056,0.390479666098782,0.120308892379349,0.346701720921558,0.260871382108164
"ARHGAP44","ARHGAP44","grey","grey",0.08129221370861,0.0490409040140936,0.0463813144640169,0.0817573259477962,0.0764232885346283,0.0738951061591244,0.0417736171984506,0.0694952198805695,0.0591466884945816,0.0765150765838274,0.0725662139284741
"COX10","COX10","grey","grey",0.119958669988243,0.0516923971424365,0.041363108686089,0.103020820714248,0.119313158762196,0.0962040174417852,0.0637092981062038,0.113264315576593,0.0380496651181167,0.109234757202881,0.0846572132068158
"PMP22","PMP22","oligo2","red",0.227938695615162,0.30501325124326,0.352024208577508,0.190042501884232,0.182309965665857,0.190472487905253,0.2236418027713,0.183109233028388,0.201302472571321,0.181854350638014,0.155955352064512
"TRIM16","TRIM16","grey","grey",0.135343710206675,0.0712431489067169,0.059118197366932,0.126278279072265,0.130081658827729,0.111413052729838,0.0791094075079492,0.130648492849076,0.0642365932614311,0.126858976810125,0.105317008303255
"ZSWIM7","ZSWIM7","grey","grey",0.12569320896412,0.0919136474474188,0.0790278224183412,0.113383538614069,0.112890293580847,0.093899526590692,0.0844900618759776,0.116267366208681,0.0714358359619554,0.113848974706236,0.0873347567212584
"TTC19","TTC19","grey","grey",0.212741994775076,0.128078448591042,0.118629667477587,0.183708580893175,0.197993096769043,0.177210033645163,0.12633081215455,0.193368030204175,0.1289266842507,0.186949065410152,0.152455761047068
"NCOR1","NCOR1","grey","grey",0.357893099517162,0.18050615028992,0.155616798908002,0.316991486389215,0.350003572378934,0.314726719287598,0.208437445025946,0.33607674672376,0.161853577654641,0.325419375808917,0.263229159287854
"PIGL","PIGL","oligo5","yellow",0.159231085797358,0.0688077380755521,0.0650437142896684,0.138376940037554,0.156511678044318,0.175813899745914,0.0771575470475586,0.137640308186822,0.0863021491976091,0.140184435124261,0.124111839668355
"CENPV","CENPV","grey","grey",0.0838819728681845,0.0796726146415222,0.0733993183799893,0.0573773892508994,0.0684035337355374,0.0581979930977452,0.069900564947954,0.0697424287460363,0.0555454941932573,0.0645476107611825,0.0425932751275825
"UBB","UBB","oligo1","turquoise",0.161444607309909,0.351598610907522,0.280692844883165,0.11415059294288,0.109364521936999,0.0956820542612913,0.227196823775005,0.120244676869067,0.136948283228781,0.109428906766483,0.0694367882776882
"ZNF624","ZNF624","grey","grey",0.117903170781088,0.0679987915254372,0.0538990871396749,0.101534339157178,0.113452308807973,0.09565767585731,0.0723232785531656,0.110807794219534,0.0531524562346153,0.104286140622686,0.0840689806795025
"AC098850.3","AC098850.3","oligo4","blue",0.292707594011344,0.123135693700658,0.101448554127201,0.282648275555512,0.302786497037192,0.266050486354695,0.147587953538558,0.282686264431165,0.119269870657863,0.285410085383106,0.246789504801405
"MPRIP","MPRIP","grey","grey",0.292621184111472,0.134086865105432,0.0955635889118357,0.24855532653167,0.28843756186799,0.237397315163735,0.18357673363506,0.280904320968664,0.0896689861288838,0.264581895581907,0.19587188314787
"COPS3","COPS3","grey","grey",0.0856924446198878,0.0895910554291081,0.0792548126064475,0.0591322525647533,0.0743085648333466,0.0690593569395689,0.0701449779140981,0.0724556964265731,0.058371138744871,0.0659857055306584,0.045019711836371
"RAI1","RAI1","grey","grey",0.168015274409084,0.0808477051050413,0.0574934739678484,0.145956248121226,0.168504037133451,0.135739127472699,0.107427970870466,0.162768402370595,0.0566481218132912,0.161731101263759,0.118960424959755
"SREBF1","SREBF1","oligo5","yellow",0.156065215040917,0.0759198398030311,0.0799943358440612,0.150549882682408,0.159237784210487,0.193063173635934,0.0994098185590936,0.132340182223063,0.0847393543360621,0.143539008337152,0.145056869324034
"TOM1L2","TOM1L2","oligo4","blue",0.386728556098656,0.149094664706729,0.113565609898863,0.355345232052819,0.401646565398869,0.348956823485152,0.201111244923761,0.368929515378246,0.136481568864455,0.367862510567845,0.308669991170393
"ATPAF2","ATPAF2","grey","grey",0.110083465588737,0.0564911946999063,0.0426400377721594,0.0993827422446604,0.106457619987476,0.0885840644606473,0.0642567970782136,0.105523236910385,0.040152468329472,0.0988589798972881,0.0783446167430681
"ALKBH5","ALKBH5","grey","grey",0.16589820089647,0.127549414595187,0.0932172698910383,0.143592370370915,0.150771881604963,0.128495656437959,0.139713158391815,0.156917425258715,0.0599372504754842,0.142817340137322,0.111811242559301
"LLGL1","LLGL1","grey","grey",0.118235489491675,0.0743104312008379,0.0678112375629306,0.121485396236578,0.112552785447601,0.113181935986821,0.072147270670908,0.10207772910654,0.0600886583087676,0.116737633651763,0.107103058938949
"FLII","FLII","grey","grey",0.0897536430170307,0.0650658912430824,0.0661623000878575,0.089389019826333,0.0795527642651929,0.0861236630892906,0.0624155232237891,0.0713857253798316,0.0553505092941175,0.0784219822845774,0.0813116943622105
"TOP3A","TOP3A","grey","grey",0.0950321313006975,0.0514870672303157,0.0469331434617921,0.0796230277881858,0.0906922907059468,0.0878781067644445,0.0526611793499988,0.0809406856589118,0.0429686151934156,0.0799039439040367,0.0694602913132127
"SHMT1","SHMT1","grey","grey",0.145496869143755,0.0717792943926718,0.0528227592985505,0.109998359472938,0.141556874303047,0.116254251414869,0.0866555535685839,0.136270799085874,0.052100012971987,0.123127579391808,0.0838050050496914
"TRIM16L","TRIM16L","grey","grey",0.128075394697638,0.0798857310162108,0.0747950865236808,0.142521286920131,0.117562102499627,0.125468417292733,0.0683252922206678,0.110178641844093,0.0922373232475517,0.123952859641712,0.137374844395636
"TVP23B","TVP23B","grey","grey",0.100246241900195,0.0536538315935829,0.0491021037026742,0.0858417629681391,0.0963686097627096,0.0869475901108751,0.0587845939682148,0.0910288236059367,0.0493069631204984,0.090148942950575,0.0734916104573261
"PRPSAP2","PRPSAP2","grey","grey",0.195688831824023,0.130058540146839,0.111357835834101,0.173813993848509,0.182123489606467,0.163544611653568,0.124200517783465,0.175079156174192,0.103443648738167,0.174378607944679,0.144461355087786
"EPN2","EPN2","grey","grey",0.416012611445875,0.2233915107069,0.186806749608044,0.381426110906691,0.40520205673613,0.358488132359248,0.261058349858928,0.391488499788929,0.184004549703372,0.395642755668101,0.318434720549633
"EPN2-AS1","EPN2-AS1","grey","grey",0.0837331123609277,0.0627101624645765,0.0710700039945413,0.0873343170891078,0.0734675737994157,0.070374235568183,0.0553767183909873,0.0728259063663237,0.0867096323452185,0.0807559878040555,0.0767503479205714
"ALDH3A2","ALDH3A2","grey","grey",0.200106890285156,0.106244421589405,0.0671229612840271,0.158748288255843,0.190790004212064,0.141276344613089,0.133946899370721,0.197714819322255,0.0568763890540877,0.16941933902553,0.11000869865034
"ULK2","ULK2","grey","grey",0.245753202031792,0.117809959425568,0.110287125208549,0.241805932926968,0.240564484873756,0.2365321142598,0.118901284938902,0.221800161005192,0.134754581195421,0.232811234840999,0.224638845705633
"AKAP10","AKAP10","grey","grey",0.255559332507446,0.123603589174275,0.0990101942962769,0.220941621714228,0.250117014475649,0.217061795119798,0.153227714083681,0.247667441102236,0.0965051958428574,0.232738673632459,0.180169333118108
"SPECC1","SPECC1","oligo9","purple",0.318953779951323,0.130021293939717,0.092682756124656,0.293365825145574,0.322972139233011,0.263319287191475,0.170524333272391,0.318400563010269,0.100182091167548,0.336945491259894,0.234060876627964
"CCDC144NL-AS1","CCDC144NL-AS1","grey","grey",0.0752214671991753,0.119828500612423,0.116615001766697,0.0576216218395756,0.0501732063908592,0.0481855152687411,0.0835621231134969,0.0480032118171339,0.0928312398953083,0.0474925868905487,0.0351812177024137
"USP22","USP22","grey","grey",0.226871664660288,0.146159145349221,0.113463032132761,0.19577757888668,0.216162290763489,0.174904665878409,0.168383183606897,0.221006090810988,0.0781521624997091,0.204218188695344,0.147695443989554
"DHRS7B","DHRS7B","grey","grey",0.128025505197534,0.0647883159126059,0.0602358714969067,0.112026666775645,0.121997012784878,0.114163148841346,0.0650726916280684,0.117902134159663,0.0556886724215136,0.114403294769943,0.09204820852032
"WSB1","WSB1","oligo8","green",0.427649098313101,0.276329993007229,0.271204041435639,0.413053799803189,0.401805907048815,0.412134599048994,0.251944363091376,0.367477463399097,0.320908889100029,0.394158671545813,0.371329491757099
"KSR1","KSR1","grey","grey",0.214412120279049,0.0828000402311442,0.0627335230879896,0.186670610623371,0.218422968585047,0.177023169851001,0.116277825090359,0.211946505304611,0.0687519670865011,0.202761028598491,0.152350841456959
"NLK","NLK","oligo4","blue",0.446775570607729,0.210614573203156,0.177092663746575,0.39645701932024,0.463531101862989,0.413001507283744,0.243937726491653,0.429028145667658,0.184463795964362,0.417333844544765,0.342001090552922
"IFT20","IFT20","grey","grey",0.104681274700624,0.0682672438252416,0.0718304618567245,0.0914871198191859,0.095668479291165,0.0957690188241123,0.0585488537431027,0.0883918635827202,0.075501473202656,0.0917076065930721,0.0812612524897212
"POLDIP2","POLDIP2","grey","grey",0.0697839061922061,0.0621760408491529,0.0524613676213693,0.0516254646098475,0.05657004711956,0.0517798766198414,0.0570153220884713,0.058861001573071,0.0362585442120309,0.0527741555470521,0.0387011027610322
