"","gene_name","module","color","kME_micro_state3_AD1","kME_micro_state3_AD2","kME_grey","kME_micro_state3_AD3","kME_micro_state3_AD4","kME_micro_state3_AD5","kME_micro_state3_AD6","kME_micro_state3_AD7","kME_micro_state3_AD8","kME_micro_state3_AD9","kME_micro_state3_AD10","kME_micro_state3_AD11","kME_micro_state3_AD12","kME_micro_state3_AD13","kME_micro_state3_AD14","kME_micro_state3_AD15","kME_micro_state3_AD16","kME_micro_state3_AD17","kME_micro_state3_AD18","kME_micro_state3_AD19","kME_micro_state3_AD20","kME_micro_state3_AD21"
"TAF3","TAF3","micro_state3_AD4","blue",0.197016742987444,0.108422844373258,0.139543239058367,0.181005022638571,0.152049190164688,0.146415547329256,0.180976138000556,0.161461536303738,0.14296247951847,0.162350342352335,0.144784017428324,0.121339503706616,0.152319190032554,0.0456736809442461,0.113506910948845,0.141422319314725,0.0889423435892539,0.0878195482820808,0.123375092478125,0.0625648983408846,0.122723907361829,0.138153714718185
"CELF2","CELF2","micro_state3_AD4","blue",0.367026450623668,0.170910211001947,0.324372337840358,0.34975141526934,0.472992046333401,0.351779180119945,0.333398823849831,0.269811329466033,0.298800115799566,0.444858293451744,0.311674622869618,0.392278540752184,0.382812967112174,0.252703652310502,0.324883906483958,0.257389233020828,0.226938113338675,0.34667158308786,0.210100706105707,0.199117491020311,0.218912401216636,0.280667533295517
"USP6NL","USP6NL","micro_state3_AD5","salmon",0.309995879909298,0.203526311788621,0.271579452885371,0.330153167869091,0.357990626878905,0.463721694934794,0.318166946276137,0.218540019672301,0.286403102244433,0.344469432837189,0.217463437319079,0.314471598123313,0.328517129720256,0.208424962355817,0.252167999503801,0.282218571875533,0.208577340751438,0.277296457982255,0.202408274190995,0.202488787630101,0.224984065732415,0.168004840002579
"DHTKD1","DHTKD1","micro_state3_AD1","green",0.160972585537202,0.0914657111627108,0.117065410031338,0.101293092903258,0.1019385322867,0.106423683862244,0.114962486658304,0.079798695013288,0.11174311482093,0.108088316229161,0.0679485225133025,0.119155579871169,0.107695810430379,0.108011600943784,0.0441086846844549,0.10156605581508,0.104432976609244,0.155190177582568,0.0344445986759857,0.0973477783564896,0.049366390285515,0.0756079060127869
"SEC61A2","SEC61A2","micro_state3_AD2","turquoise",0.0888539075565737,0.101022834369143,0.0574549975378718,0.0452000574766135,0.0218198073348329,0.0279089750297875,0.0832865696319492,-0.0125262961380797,-0.0345587368660622,0.0645563453918698,0.0417207315691426,0.0286344296808382,0.0334714728216041,-0.00754697657887639,-0.0290378079080366,0.000798751711904867,0.0926160408793465,0.0355431039529543,0.0280342594865572,0.0501656099575545,0.0524704238312435,-0.00347520563698814
"NUDT5","NUDT5","micro_state3_AD4","blue",0.0962669080439705,0.0355251819471543,0.0789844404980177,-0.00250561997486407,0.0989714466484865,0.0714392660376963,0.0622546978578905,0.0947489566663962,0.0881143755895286,0.0242391964340395,0.0478260620399838,0.0151769260532817,0.0218735197152054,-0.00392308229072386,-0.0305712718775606,0.12731721313636,0.00985663117089763,0.0252128270387104,0.0255833843500668,0.0687239839588457,0.0792186371919804,0.0549708028842389
"CDC123","CDC123","micro_state3_AD19","royalblue",0.17427352503315,0.100006547854712,0.106607738794643,0.114503381420702,0.104390241953309,0.101420697079188,0.103450351407125,0.1368108611585,0.0897109220357413,0.137008629002697,0.0642145124299371,0.0519682451506136,0.126876229940344,0.0918701479224961,0.0850146570601152,0.0932575470791873,0.109230302832157,0.15646935552709,0.129753694807856,0.241749374437053,0.0875253447275269,0.0164907803158238
"CAMK1D","CAMK1D","micro_state3_AD4","blue",0.102559776991967,-0.069323809142573,0.118535830850247,0.170748829295603,0.234307540974283,0.153313296031577,0.101760030108262,0.102301707492491,0.0866430602926487,0.135708666265984,0.10684283117649,0.0078427765014269,0.0590031026766302,0.0889281964896726,0.0996203358536129,0.110375595356517,0.0227335028695576,0.0903032893789511,0.0369809309525336,0.0575076545433935,0.0693044141758593,0.0909435415794226
"FRMD4A","FRMD4A","micro_state3_AD4","blue",0.288423074316535,-0.0494471814505077,0.208267794701712,0.291386315572639,0.526876693297019,0.351179472246162,0.236685213404485,0.243063285532718,0.265747403192557,0.349010775214299,0.193683639885617,0.200486651805745,0.203320671991583,0.148183114463861,0.208023337772046,0.212898994151391,0.0562408788647617,0.253345950692632,0.102619462498201,0.109558440258112,0.149536939076595,0.244247437798945
"AL157392.2","AL157392.2","micro_state3_AD12","pink",-0.0531018550772266,-0.0463247357273852,-0.039668301072062,-0.0355116194859522,-0.0382853475881293,-0.0579882657773923,-0.0831214850823429,-0.011133365267082,0.020199186902152,-0.0679458113432778,0.00795370433391822,-0.0456970007494877,0.00458880000968819,0.019195240824506,0.0929906229171645,-0.0580484865448432,-0.0233191527900333,-0.0325970715190799,0.00246691807399917,0.00877082794212091,0.0405499556142961,-0.0306072200660391
"AC044781.1","AC044781.1","micro_state3_AD4","blue",0.0482590094438186,-0.00257609650324146,0.0573195419021874,0.0567685107580015,0.0778743331112298,0.0534928875407368,0.0321959710172037,0.0455889949015917,0.0398984636038474,0.037958167452653,0.00838955341026715,0.0746955796887089,0.0585173625491808,0.0547304015472327,0.151612818749235,0.0043430833967385,0.0455600719055288,0.0453823955964228,-0.0247499308257884,-0.00320352553848237,-0.0356154557963175,0.00110443943022007
"FAM107B","FAM107B","micro_state3_AD2","turquoise",0.0866119692827522,0.206733810247616,0.159481335790575,0.148683564975991,0.0311850105017086,0.14654240846601,0.0868638531431808,0.0886754280102472,0.160207893124763,0.0749408234581644,0.0993646496549963,0.063825892178905,0.15835107842403,0.0620322215695851,0.0920633535024386,0.119339348995717,0.0669234290617053,0.152370022312237,0.118199929987187,0.0665250135228315,0.157274851452726,0.0690646781884199
"DCLRE1C","DCLRE1C","micro_state3_AD2","turquoise",0.0917017609329362,0.145887220039124,0.144831712273666,0.105661195913067,0.066011493023024,0.0726492461630924,0.0848378036469725,0.101713697055889,0.0907069024655349,0.0936256020263028,0.0762551080362782,0.162891157150859,0.1315726240367,0.134709369927688,0.0742178833841364,0.0800468228515971,0.105410219389671,0.0904872830536594,0.0459504671929476,0.0742989651831073,0.129251019526912,0.0254828493561177
"RSU1","RSU1","micro_state3_AD4","blue",0.249858430772799,0.110372278006864,0.162663603301484,0.203874435999848,0.162144909681439,0.222646081352214,0.140392524096145,0.148676302842602,0.185798720386044,0.229621311386114,0.189253448853723,0.15120042125204,0.196470558508552,0.129342094894755,0.115072068054727,0.14066677094647,0.180559307371062,0.165872092627146,0.17463348073816,0.120951499971422,0.175798449176735,0.160740598713119
"STAM","STAM","micro_state3_AD2","turquoise",0.204803671158668,0.182870223191389,0.20018882915167,0.164156229406892,0.16719213236772,0.195662305635723,0.215017133555483,0.202243003516622,0.242290910820139,0.22926484629106,0.111854878036404,0.0925832876339834,0.19241188575905,0.147351127055658,0.104597882105776,0.131945086152713,0.0952043161710258,0.103052258416531,0.182025114032533,0.168239242068455,0.14049369973406,0.160460908339691
"MRC1","MRC1","micro_state3_AD2","turquoise",0.250529420858951,0.195550820893463,0.164110941296599,0.202842702181222,0.210652404625406,0.207797123576503,0.195334776696886,0.233344658637262,0.192224324082129,0.196626894191259,0.122633102074901,0.14889678397448,0.228989688273332,0.0743293927560868,0.174787458814762,0.225101732882962,0.112790020164346,0.192377334765281,0.157798666823298,0.175193050796197,0.191166621830278,0.150260408549699
"NSUN6","NSUN6","micro_state3_AD2","turquoise",0.100736481773856,0.137029237836127,0.125232656345175,0.120386995314651,0.0598615793732893,0.0836246381968292,0.104406807549902,0.0292407954732834,0.135149827714174,0.119771007606201,0.0544991241673234,0.125116269994658,0.109194591614639,0.100360256626553,0.0697666125528234,0.0856850357512972,0.112451125679738,0.128513629317146,0.0670399915883438,0.0707495755788252,0.0569555105408445,0.0595136151855109
"ARL5B","ARL5B","micro_state3_AD6","yellow",-0.00719562630406662,0.0305376057067044,0.0564217825701855,-0.0342283577752159,0.0333276570807152,0.0335004164785517,0.00579805535079219,0.0173986123769178,0.00244438219802229,-0.0498995098194329,-0.0272431553441058,0.0286360540839155,0.00200655328317652,0.0383908182966028,-0.00581380998941204,0.05083104308554,-0.0171183900772791,-0.0115263430126214,-0.0610119191762733,0.0702006522046912,-0.0525730642775626,-0.0130631449333349
"PLXDC2","PLXDC2","micro_state3_AD4","blue",0.504105565289778,0.205493587139422,0.40093003599786,0.474395632909334,0.589851860898757,0.543030759033108,0.46593884425922,0.409980498190353,0.380308931360414,0.486424252033397,0.306858181684616,0.365248327846129,0.378125335785824,0.272888197104403,0.291134591081951,0.390228350503058,0.200141207473946,0.454771991565766,0.321450526900391,0.307096051117505,0.251003885642996,0.317739800335786
"AC069549.1","AC069549.1","micro_state3_AD9","brown",0.0671695092467875,0.0524757755232925,0.0294689429762643,0.0480687726666459,0.0350824994637405,0.0223723289809764,0.032823616463485,0.0971993068861456,0.0264191779328364,0.0926502931141969,0.0594133752410232,0.0778171094589347,0.0852943920037449,0.0475044062353251,0.085872318275289,-0.00172415577488068,0.0478663103167979,0.0727604448322575,0.0838756882811225,0.0068918447241566,0.0302089663854106,0.0651977453378514
"MLLT10","MLLT10","micro_state3_AD4","blue",0.216070451772719,0.123801652807548,0.158585450758433,0.1552891765133,0.20515296307942,0.207501493379133,0.189542615565964,0.198140967026149,0.211623308097264,0.222310617301433,0.0896653781633521,0.1786917322581,0.2214436618528,0.176812186261189,0.106218502106987,0.199051149561238,0.113299511269046,0.207147285699458,0.108750059997816,0.150033320952599,0.156901620664813,0.147018545517484
"DNAJC1","DNAJC1","micro_state3_AD4","blue",0.223361595758658,0.103719171212695,0.185419067054525,0.152361758358854,0.22668548559845,0.15441502138266,0.151172522635898,0.133325198325625,0.0915337683542058,0.174740872910044,0.143678855700172,0.0977163216582754,0.198792969571845,0.100700799726516,0.0852785287973443,0.168833910648692,0.0802250644470428,0.1580008086358,0.113195189339998,0.126527362044578,0.0462812504053948,0.125787356122185
"PIP4K2A","PIP4K2A","micro_state3_AD4","blue",0.318970821761045,0.18490685586491,0.320444557613617,0.297982331063255,0.34000257836397,0.362522912658519,0.322293462821979,0.286443356713274,0.307633590235406,0.383758175785503,0.249038061923208,0.320745053504797,0.338951939892751,0.167097044535779,0.226815091583782,0.233094491643935,0.200024130107481,0.275015257890589,0.226056964728169,0.180211555269374,0.176038452026935,0.240855416685595
"MSRB2","MSRB2","micro_state3_AD4","blue",0.0557225576448126,0.034698842127047,0.0610106658931638,0.0761575162357173,0.107647403201885,0.141877148454788,0.0562686623476379,0.0586946017375593,0.125431694083415,0.102373189776956,0.0296645908966219,0.101740694896206,0.0467355806050828,0.0301999297994343,0.0584159161028583,0.0570324159576048,0.0946365599064992,0.0888228823282109,0.0258676903627203,0.0651167186948137,0.074083176058003,0.0628091588266643
"APBB1IP","APBB1IP","micro_state3_AD4","blue",0.377796098236413,0.255382836203068,0.297232625410642,0.380192973677545,0.381913958128616,0.393006737543889,0.333092665432955,0.315550013089598,0.345816517797495,0.368118711489802,0.211036894029193,0.2821712788052,0.358440117777413,0.230336555700189,0.254640361680005,0.30298132797716,0.216526224175148,0.360433507473516,0.29947773702419,0.272757428580736,0.265442079758959,0.293927219187597
"ABI1","ABI1","micro_state3_AD4","blue",0.00777974378797604,-0.146904998733261,0.0253146319947494,0.144032085099943,0.26075257666399,0.0681359020087193,0.019106509942783,0.0250997276651022,0.097255385243498,0.0610801234437733,-0.032882985839696,0.0153051087309874,0.00597319365654321,0.082780280846354,0.0425843503275291,0.0321314379497065,-0.0748822703940474,0.0333297431857305,-0.00788440789440653,-0.0247059674223276,0.0617707326204228,0.03004993564257
"YME1L1","YME1L1","micro_state3_AD4","blue",0.0575360852639435,0.0508967882830202,0.113267907197831,0.0812927252682946,0.120058047631939,0.129857214146504,0.124693981319205,0.0598781621313154,0.0831105881503019,0.0826184536340785,0.0308422554473689,0.11638493424969,0.0792377256686457,0.00283791207608999,0.00608494786056198,0.060277334042528,0.0137435676592097,0.0491445482893952,0.0423799042549338,0.100940081663641,0.0618654576206847,0.040957814854979
"ACBD5","ACBD5","micro_state3_AD8","magenta",0.183610187286875,0.110833438921289,0.113237096403269,0.168922786708578,0.16097228457618,0.186911757004633,0.155977371388418,0.171984979859191,0.183884945588704,0.151104465554839,0.0581987459441724,0.140074480530082,0.144927949242255,0.0276553336372666,0.0871113965517547,0.141989314138233,0.0507532024502771,0.164727104648548,0.110360531539762,0.0265389281774453,0.106394732699421,0.116992359996442
"WAC","WAC","micro_state3_AD4","blue",0.297992426857387,0.195501246343332,0.309811873277401,0.304367437073875,0.308049601991577,0.263098285118421,0.260951779589871,0.226155536107798,0.223107198799199,0.272300820274172,0.106662273577417,0.203837905651343,0.182096337718852,0.103846740983435,0.152934811536588,0.23843327660894,0.133230894827444,0.261266465585479,0.15073412812981,0.214561556261002,0.187262459531586,0.173615929815417
"SVIL","SVIL","micro_state3_AD13","darkred",0.0410165145070092,0.018542815627962,0.0316831443712627,0.0320665963642226,0.0711019428675034,0.0113910835273368,0.0393115402212763,0.0986652608212946,-0.0268228881921857,0.00319648055942059,0.0254291650726753,0.0192438616954248,0.00415048490837728,0.0663986763229621,-0.00241074191305838,-0.00857223355194672,0.0162424797915691,0.00951959611772941,-0.0116604621430758,0.0405408906865541,-0.033214804989513,0.0151098875079607
"MAP3K8","MAP3K8","micro_state3_AD2","turquoise",0.253082312423621,0.325760078630879,0.213156625270835,0.176635785475292,0.0811692506521031,0.213183781301124,0.197111931676359,0.209389496641439,0.142415585140763,0.185001602119611,0.145599267648767,0.224103380060663,0.221798473417012,0.10464661472487,0.174880973057583,0.188863879137369,0.130442122551431,0.235784560817014,0.184225289257785,0.211845544027511,0.209777356247349,0.0729023069400293
"ZNF438","ZNF438","micro_state3_AD4","blue",0.0956943601528161,0.0569906293871395,0.109216656510815,0.105100969558062,0.144056057025516,0.0853819449534812,0.154940880063738,0.0455870850314663,0.0948624491235157,0.130782976664674,0.121500553214109,0.123851946620648,0.0919064687554356,0.0741358294562915,0.0931639826124104,0.0696354400491747,-0.0256501449729274,0.0605087309541502,0.0988554125571657,0.102879093892998,0.158599522306865,0.173408977546692
"ZEB1","ZEB1","micro_state3_AD4","blue",0.11739401894797,0.0577459359415153,0.122277804237188,0.0755000436542015,0.185317268785343,0.13209233491594,0.150059405998914,0.105680118489158,0.091731986465847,0.0987820063276622,0.0703866621768084,0.0904041390083347,0.123692242662102,0.00676813991569236,0.100198350517141,0.0566759686111901,0.0281896156467603,0.0955549549326709,0.0669315260575068,0.059971734356037,0.0241723195920799,0.0314595055299407
"ARHGAP12","ARHGAP12","micro_state3_AD4","blue",0.281502190448804,0.118252819069375,0.201825695154157,0.160416714932964,0.298488221690623,0.280721996488964,0.206533956035791,0.222481216309202,0.210165702196495,0.20611851822637,0.182849149814306,0.178197329045401,0.24038945815771,0.086462718873161,0.109321890482841,0.233276330423128,0.0228707073017642,0.225812266282541,0.196121725965297,0.203028218659757,0.141135438324687,0.186475014409163
"KIF5B","KIF5B","micro_state3_AD20","lightcyan",0.188159440721931,0.159151820320498,0.166825942131687,0.111889958140157,0.134223824157409,0.161220154503483,0.146680377674789,0.160025587939251,0.171225487915049,0.107228348373121,0.103882993491106,0.121080540182859,0.123245741608991,0.0767081579438399,0.0818489513673528,0.187912916298449,0.00142844398288713,0.108805130189129,0.0991263575410493,0.116139653809145,0.218183523318905,0.0894641052222345
"CCDC7","CCDC7","micro_state3_AD4","blue",0.150540444582468,0.00135335170348344,0.144865391784574,0.174025341749549,0.226604250344205,0.197471576792981,0.149109988896298,0.196554272246404,0.211193024415019,0.184690026335958,0.178216294443754,0.140338222397647,0.134256064240103,0.152919391004553,0.127519261032181,0.107731570032484,0.036701017689032,0.157767241245474,0.118351893499235,0.118180027960643,0.0733502165595297,0.11262504462815
"ITGB1","ITGB1","micro_state3_AD13","darkred",0.0873915408216889,0.14766390824898,0.086207546102032,0.0825576460698372,0.0808215283378407,0.130807335095274,0.137319170518079,0.135595303098268,0.0681697188591488,0.150141258114574,0.0738061809232424,0.128913863184712,0.104222002451019,0.173559851405964,0.101836037232513,0.0890753394177268,0.0530742375873069,0.0739158163292241,0.0708437393555114,0.110764959689983,0.0711244854124041,0.0467632551718533
"CUL2","CUL2","micro_state3_AD4","blue",0.145532049443095,0.0907375571718179,0.119742210973261,0.163179439049988,0.156475338547255,0.151768221553206,0.108116987607698,0.133464940988523,0.0390304147622908,0.120193989850124,0.119575122018022,0.0706716788482385,0.0892890321859919,0.0858712752421333,0.0596491980433253,0.0792798602891194,0.0760802875332059,0.0508202079112141,0.0831170627972865,0.126524729059778,0.0497799732750709,0.117438363978934
"CCNY","CCNY","micro_state3_AD4","blue",0.209182506712914,0.0270908916352741,0.196343968283452,0.185624956110222,0.251767374724146,0.200524756208323,0.191587980705303,0.103641674261847,0.0963124165123621,0.121775838682957,0.124252742750353,0.0852582699628085,0.0279649420089339,0.0978503801454229,0.028527366281498,0.144946258782845,0.020572713098461,0.0954698958374985,0.105576846528756,0.126427539172051,0.0318795364422749,0.151275723148455
"ZNF248","ZNF248","micro_state3_AD4","blue",0.141518687898423,0.105486380109411,0.119161177154221,0.1831013031866,0.186820974875625,0.157792490159838,0.155823298882416,0.0829443304047626,0.124605722188984,0.149293969586614,0.107490155180179,0.116864265835913,0.137229384415743,0.172735168681847,0.144511068965077,0.128784032754481,0.0941073936239778,0.190380701179243,0.0965903608933201,0.138303557543575,0.105580900165112,0.0971978732931348
"ZNF33A","ZNF33A","micro_state3_AD4","blue",0.210647267491538,0.139635078381701,0.175535361635288,0.253673403502033,0.228682399961322,0.225602942823997,0.270110845934537,0.119750230959762,0.258919724006409,0.32374046332535,0.212407157642178,0.216081828120215,0.265160535787681,0.124685771522465,0.253719068485787,0.147317486667186,0.203994957221662,0.256130931829296,0.246164600888825,0.0909221868764135,0.163591511798683,0.134484603322102
"BMS1","BMS1","micro_state3_AD9","brown",0.0685541037608406,0.0927711366178308,0.095382256308462,0.0416111556713776,0.0691831853893144,0.0294465945359735,0.0322562783579465,0.101778403222705,0.0324820024324007,0.113470689975891,0.114143129613641,0.135953188922859,0.0759706158845979,0.0637905977076455,0.0577655090457638,0.057183994267573,0.131524141375079,0.0818014111466243,0.0353374137268928,-0.0113084499405373,0.0325945104140336,0.0451615916437839
"CSGALNACT2","CSGALNACT2","micro_state3_AD2","turquoise",0.12112337016003,0.107113089678221,0.0839288926177667,0.0572307781041632,0.0350616028490556,0.0584470565035098,0.172089480307783,0.085881240199416,0.0633525767951782,0.0322802998022778,0.0226269101146925,0.0773265040224945,0.0089598445574695,-0.00437490010971726,0.07821788685539,0.0715842120031303,0.0945855558452168,0.0322771542524472,0.03686297336345,0.0660059807489648,0.0411897507788335,0.0694396984145634
